#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	score	name2	cdsStartStat	cdsEndStat
1038	NM_029922	chr9	+	59465090	59498097	59470347	59497833	24	0	Parp6	cmpl	cmpl
1038	NR_038074	chr9	+	59465090	59498097	59498097	59498097	23	0	Parp6	unk	unk
1038	NR_038075	chr9	+	59465090	59498097	59498097	59498097	22	0	Parp6	unk	unk
1039	NM_001033498	chr9	+	59555570	59564231	59555786	59564018	11	0	Gramd2	cmpl	cmpl
1039	NM_001172068	chr9	-	59582065	59598456	59584973	59585639	4	0	Senp8	cmpl	cmpl
1039	NM_001172069	chr9	-	59582065	59598456	59584973	59585639	3	0	Senp8	cmpl	cmpl
1039	NM_001172070	chr9	-	59582065	59598456	59584973	59585639	3	0	Senp8	cmpl	cmpl
1039	NM_001172071	chr9	-	59582065	59598456	59584973	59598071	3	0	Senp8	cmpl	cmpl
1039	NM_027838	chr9	-	59582065	59598456	59584973	59585639	2	0	Senp8	cmpl	cmpl
1041	NM_013708	chr9	-	59790577	59797886	59791193	59797691	8	0	Nr2e3	cmpl	cmpl
1041	NM_001101600	chr9	+	59799100	59806851	59799192	59800174	4	0	Gm7616	cmpl	cmpl
1045	NR_040463	chr9	-	60371773	60393689	60393689	60393689	5	0	9230112J17Rik	unk	unk
1045	NR_040464	chr9	-	60371773	60393689	60393689	60393689	4	0	9230112J17Rik	unk	unk
1046	NM_001311095	chr9	-	60435030	60535341	60435494	60535247	16	0	Lrrc49	cmpl	cmpl
1046	NM_001146047	chr9	-	60435043	60535341	60435494	60535247	17	0	Lrrc49	cmpl	cmpl
1046	NM_001146046	chr9	-	60435043	60535941	60435494	60535666	16	0	Lrrc49	cmpl	cmpl
1046	NM_145616	chr9	-	60435043	60535941	60435494	60535666	17	0	Lrrc49	cmpl	cmpl
1047	NM_026235	chr9	+	60560927	60586608	60561012	60585864	3	0	Larp6	cmpl	cmpl
1049	NR_040767	chr9	+	60864875	60867604	60867604	60867604	3	0	Gm5122	unk	unk
1050	NR_105026	chr9	-	60950818	60953193	60953193	60953193	2	0	4933433G08Rik	unk	unk
1050	NR_045705	chr9	+	60986321	60993066	60993066	60993066	3	0	I730028E13Rik	unk	unk
1051	NR_045334	chr9	-	61107033	61141616	61141616	61141616	5	0	B930092H01Rik	unk	unk
1052	NM_001083927	chr9	+	61220172	61266304	61221244	61264523	20	0	Tle3	cmpl	cmpl
1052	NM_001083928	chr9	+	61220172	61266304	61221244	61264523	20	0	Tle3	cmpl	cmpl
1052	NM_009389	chr9	+	61220172	61266304	61221244	61264523	20	0	Tle3	cmpl	cmpl
1056	NM_018853	chr9	-	61761089	61762317	61761130	61762235	3	0	Rplp1	cmpl	cmpl
1056	NM_024245	chr9	-	61765084	61794606	61765470	61794429	23	0	Kif23	cmpl	cmpl
1057	NM_033320	chr9	-	61905055	61918413	61907817	61918407	3	0	Glce	cmpl	cmpl
1057	NR_039595	chr9	-	61970324	61970401	61970401	61970401	1	0	Mir5133	unk	unk
1058	NR_040769	chr9	-	62090402	62091907	62091907	62091907	3	0	A730043L09Rik	unk	unk
1059	NM_009672	chr9	+	62189149	62226609	62189307	62225422	7	0	Anp32a	cmpl	cmpl
1060	NM_175484	chr9	-	62267298	62384851	62269088	62384474	12	0	Coro2b	cmpl	cmpl
1062	NM_176922	chr9	+	62525661	62631786	62525751	62630506	30	0	Itga11	cmpl	cmpl
1063	NM_001033175	chr9	+	62686593	62699809	62686687	62698694	7	0	Cln6	cmpl	cmpl
1063	NR_003965	chr9	-	62689283	62709831	62709831	62709831	4	0	Gm10653	unk	unk
1063	NM_001102468	chr9	+	62705910	62723724	62705965	62723381	4	0	Calml4	cmpl	cmpl
1063	NM_138304	chr9	+	62705910	62723724	62705965	62723381	5	0	Calml4	cmpl	cmpl
1065	NM_172446	chr9	-	62985970	62994787	62986677	62994720	9	0	Skor1	cmpl	cmpl
1065	NM_001163755	chr9	-	62985970	62994818	62986677	62994720	9	0	Skor1	cmpl	cmpl
1065	NM_001163757	chr9	-	62985970	62994818	62986677	62994720	9	0	Skor1	cmpl	cmpl
1065	NM_001163758	chr9	-	62985970	62996768	62986677	62994375	9	0	Skor1	cmpl	cmpl
1067	NM_027090	chr9	-	63242253	63247051	63242354	63247028	2	0	2300009A05Rik	cmpl	cmpl
1069	NM_025857	chr9	+	63450461	63489696	63450505	63488091	10	0	Aagab	cmpl	cmpl
1072	NR_040726	chr9	-	63886271	63889272	63889272	63889272	3	0	1700055C04Rik	unk	unk
1072	NR_040713	chr9	+	63897635	63901907	63901907	63901907	3	0	1110036E04Rik	unk	unk
1072	NR_040743	chr9	+	63928567	63935852	63935852	63935852	3	0	Scarletltr	unk	unk
1073	NM_145835	chr9	+	63964953	63985925	63965540	63985728	14	0	Lctl	cmpl	cmpl
1073	NM_026507	chr9	-	63984950	64020738	63987734	64020698	19	0	Zwilch	cmpl	cmpl
1073	NM_024212	chr9	+	64021193	64026369	64021237	64026251	10	0	Rpl4	cmpl	cmpl
1073	NR_028548	chr9	+	64023238	64023329	64023329	64023329	1	0	Snord16a	unk	unk
1073	NM_183316	chr9	+	64027103	64030495	64027137	64030077	3	0	Snapc5	cmpl	cmpl
1073	NM_033607	chr9	+	64083007	64084169	64083045	64083747	1	0	Uchl4	cmpl	cmpl
1074	NM_172519	chr9	-	64154562	64188264	64154849	64187329	17	0	Dis3l	cmpl	cmpl
1074	NM_001177784	chr9	-	64154562	64188580	64154849	64187329	17	0	Dis3l	cmpl	cmpl
1074	NM_001001295	chr9	-	64154562	64189064	64154849	64188938	17	0	Dis3l	cmpl	cmpl
1074	NM_001324556	chr9	+	64129391	64153229	64135920	64152277	8	0	Tipin	cmpl	cmpl
1074	NM_001324557	chr9	+	64129391	64153229	64135920	64152277	8	0	Tipin	cmpl	cmpl
1074	NM_001324558	chr9	+	64129391	64153229	64135920	64152277	8	0	Tipin	cmpl	cmpl
1074	NM_025372	chr9	+	64129391	64153229	64135920	64152277	8	0	Tipin	cmpl	cmpl
1074	NR_136926	chr9	+	64129391	64153229	64153229	64153229	7	0	Tipin	unk	unk
1077	NM_017382	chr9	-	64563106	64585563	64564655	64585430	5	0	Rab11a	cmpl	cmpl
1079	NM_144813	chr9	-	64770667	64799414	64772227	64797430	10	0	Slc24a1	cmpl	cmpl
1079	NM_001077631	chr9	+	64808638	64834788	64812188	64833908	13	0	Vwa9	cmpl	cmpl
1079	NM_175153	chr9	+	64808736	64834788	64812188	64833908	13	0	Vwa9	cmpl	cmpl
1079	NM_021345	chr9	-	64834789	64869524	64836259	64869350	11	0	Hacd3	cmpl	cmpl
1080	NM_001290315	chr9	+	64949292	64985754	64949341	64983335	20	0	Igdcc4	cmpl	cmpl
1080	NM_020043	chr9	+	64949292	64985754	64949341	64983335	20	0	Igdcc4	cmpl	cmpl
1081	NM_177460	chr9	+	65062496	65087026	65063265	65085796	7	0	Parp16	cmpl	cmpl
1081	NM_173385	chr9	+	65112986	65128412	65114938	65128184	10	0	Cilp	cmpl	cmpl
1082	NM_016688	chr9	+	65193874	65207450	65193948	65206524	5	0	Pdcd7	cmpl	cmpl
1082	NM_001111145	chr9	+	65208866	65228184	65217024	65228101	7	0	Ubap1l	cmpl	cmpl
1082	NM_028974	chr9	-	65236490	65239459	65238082	65239459	1	0	Kbtbd13	cmpl	cmpl
1082	NM_001033158	chr9	+	65246294	65260514	65246371	65258963	5	0	Rasl12	cmpl	cmpl
1082	NM_001162923	chr9	+	65246294	65262660	65246371	65261307	5	0	Rasl12	cmpl	cmpl
1082	NM_178933	chr9	-	65260559	65270580	65260603	65263064	4	0	Slc51b	cmpl	cmpl
1083	NM_027134	chr9	+	65283588	65300861	65283620	65300012	9	0	Mtfmt	cmpl	cmpl
1083	NM_138584	chr9	+	65308743	65336277	65313094	65334756	9	0	Spg21	cmpl	cmpl
1084	NM_172453	chr9	+	65435011	65443769	65435616	65442647	12	0	Pif1	cmpl	cmpl
1084	NM_028030	chr9	+	65478388	65508325	65478635	65507004	8	0	Rbpms2	cmpl	cmpl
1086	NM_001170907	chr9	-	65676732	65732980	65681210	65732835	12	0	Trip4	cmpl	cmpl
1086	NM_019797	chr9	-	65676732	65756601	65681187	65732835	16	0	Trip4	cmpl	cmpl
1086	NM_026515	chr9	+	65738129	65751358	65738235	65749410	4	0	2810417H13Rik	cmpl	cmpl
1087	NM_011149	chr9	+	65907975	65914436	65908072	65914224	5	0	Ppib	cmpl	cmpl
1087	NM_001025612	chr9	-	65912982	65917538	65914907	65917487	7	0	Snx22	cmpl	cmpl
1088	NM_019727	chr9	-	65935933	65972693	65936325	65972572	15	0	Snx1	cmpl	cmpl
1088	NM_026635	chr9	+	65974417	65986775	65974653	65986241	5	0	Fam96a	cmpl	cmpl
1091	NM_175206	chr9	-	66356265	66362400	66359449	66362360	2	0	Fbxl22	cmpl	cmpl
1091	NM_001302116	chr9	-	66362445	66440922	66366219	66440681	14	0	Usp3	cmpl	cmpl
1091	NM_001302122	chr9	-	66362445	66440922	66366219	66387882	13	0	Usp3	cmpl	cmpl
1091	NM_144937	chr9	-	66362445	66440922	66366219	66440681	15	0	Usp3	cmpl	cmpl
1093	NM_177583	chr9	-	66623293	66643230	66627019	66643172	6	0	Aph1b	cmpl	cmpl
1093	NM_026674	chr9	-	66662800	66682513	66667100	66682405	6	0	Aph1c	cmpl	cmpl
1094	NM_001311101	chr9	+	66793882	66797329	66793981	66797148	5	0	Rps27l	cmpl	cmpl
1094	NM_026467	chr9	+	66793882	66797329	66793981	66797164	4	0	Rps27l	cmpl	cmpl
1094	NM_030717	chr9	-	66803199	66823291	66803481	66823198	6	0	Lactb	cmpl	cmpl
1095	NM_001164252	chr9	-	66870399	66891678	66871165	66891516	8	0	Tpm1	cmpl	cmpl
1095	NM_001164253	chr9	-	66870399	66891678	66871165	66891516	8	0	Tpm1	cmpl	cmpl
1095	NM_001164249	chr9	-	66870399	66897020	66871165	66896939	9	0	Tpm1	cmpl	cmpl
1095	NM_001164250	chr9	-	66870399	66897020	66871165	66896939	9	0	Tpm1	cmpl	cmpl
1095	NM_024427	chr9	-	66870399	66897020	66871165	66896939	9	0	Tpm1	cmpl	cmpl
1095	NM_001164256	chr9	-	66871648	66891678	66872298	66891516	8	0	Tpm1	cmpl	cmpl
1095	NM_001164255	chr9	-	66871648	66897020	66872298	66896939	9	0	Tpm1	cmpl	cmpl
1095	NM_001164254	chr9	-	66875696	66891678	66875970	66891516	9	0	Tpm1	cmpl	cmpl
1095	NM_001164248	chr9	-	66875696	66897020	66875970	66896939	10	0	Tpm1	cmpl	cmpl
1095	NM_001164251	chr9	-	66875696	66897020	66875970	66896939	10	0	Tpm1	cmpl	cmpl
1096	NR_045748	chr9	+	66981367	67011595	67011595	67011595	3	0	Gm19299	unk	unk
1096	NR_029576	chr9	-	67084466	67084533	67084533	67084533	1	0	Mir190a	unk	unk
1100	NR_106100	chr9	-	67575523	67575587	67575587	67575587	1	0	Mir7241	unk	unk
1100	NR_106101	chr9	-	67577305	67577384	67577384	67577384	1	0	Mir7242	unk	unk
1100	NM_001081314	chr9	+	67607243	67608740	67607530	67608553	2	0	C2cd4b	cmpl	cmpl
1101	NM_001163143	chr9	-	67678338	67680137	67678561	67679566	2	0	C2cd4a	cmpl	cmpl
1102	NR_045745	chr9	-	67865770	67873521	67873521	67873521	3	0	Gm20745	unk	unk
1106	NR_040737	chr9	-	68318708	68368007	68368007	68368007	4	0	4930502A04Rik	unk	unk
1107	NM_001289917	chr9	+	68501592	68512774	68501613	68511613	3	0	Rora	cmpl	cmpl
1108	NR_033299	chr9	+	68613152	68621129	68621129	68621129	1	0	9530091C08Rik	unk	unk
1113	NM_145618	chr9	+	69245804	69280881	69246853	69279976	16	0	Ice2	cmpl	cmpl
1113	NR_037296	chr9	+	69304750	69304838	69304838	69304838	1	0	Mir3109	unk	unk
1116	NM_022378	chr9	-	69605516	69608747	69607075	69608053	2	0	Foxb1	cmpl	cmpl
1116	NR_040765	chr9	+	69608952	69678006	69678006	69678006	5	0	B230323A14Rik	unk	unk
1117	NM_001008238	chr9	+	69837272	69859466	69843284	69854922	10	0	Bnip2	cmpl	cmpl
1117	NM_016787	chr9	+	69837272	69859466	69843284	69854922	11	0	Bnip2	cmpl	cmpl
1118	NM_028087	chr9	-	69879302	69885895	69881777	69883091	3	0	Gcnt3	cmpl	cmpl
1118	NM_029784	chr9	-	69937116	69989364	69938573	69974004	9	0	Fam81a	cmpl	cmpl
1120	NR_049200	chr9	-	70253500	70253560	70253560	70253560	1	0	Mir5626	unk	unk
1121	NM_007630	chr9	-	70255495	70269361	70255725	70269247	9	0	Ccnb2	cmpl	cmpl
1121	NM_033604	chr9	-	70273235	70351532	70274796	70324456	15	0	Rnf111	cmpl	cmpl
1122	NM_026337	chr9	+	70390584	70439879	70390726	70439494	21	0	Sltm	cmpl	cmpl
1122	NM_025690	chr9	+	70390676	70440039	70390726	70439494	21	0	Sltm	cmpl	cmpl
1122	NM_172772	chr9	-	70446820	70504981	70452967	70504853	9	0	Fam63b	cmpl	cmpl
1123	NM_007399	chr9	+	70526788	70628036	70527011	70625901	16	0	Adam10	cmpl	cmpl
1126	NM_001271843	chr9	-	70958465	71010440	70960017	71010312	6	0	Aqp9	cmpl	cmpl
1126	NM_022026	chr9	-	70958465	71011096	70960017	71010890	6	0	Aqp9	cmpl	cmpl
1126	NR_073483	chr9	-	70958465	71011096	71011096	71011096	7	0	Aqp9	unk	unk
1127	NR_110519	chr9	-	71059719	71063048	71063048	71063048	4	0	Gm3458	unk	unk
1127	NR_110518	chr9	-	71059719	71063193	71063193	71063193	4	0	Gm3458	unk	unk
1127	NM_009022	chr9	+	71063595	71144050	71063653	71141485	14	0	Aldh1a2	cmpl	cmpl
1129	NM_001164793	chr9	-	71326243	71332765	71327203	71331413	4	0	Polr2m	cmpl	cmpl
1129	NM_178602	chr9	-	71326243	71333790	71327203	71333603	4	0	Polr2m	cmpl	cmpl
1135	NM_001311105	chr9	+	72122694	72211578	72143126	72209835	21	0	Zfp280d	cmpl	cmpl
1135	NM_146224	chr9	+	72122694	72211578	72143126	72210314	22	0	Zfp280d	cmpl	cmpl
1136	NM_008613	chr9	+	72286335	72306383	72286483	72306200	10	0	Mns1	cmpl	cmpl
1136	NM_009359	chr9	-	72305861	72339766	72309007	72339759	12	0	Tex9	cmpl	cmpl
1137	NR_045735	chr9	-	72366056	72379665	72379665	72379665	3	0	4930509E16Rik	unk	unk
1137	NM_001033536	chr9	+	72380046	72470756	72380626	72467716	9	0	Rfx7	cmpl	cmpl
1138	NM_010890	chr9	+	72510153	72597655	72510363	72595035	29	0	Nedd4	cmpl	cmpl
1140	NM_028116	chr9	+	72773456	72793822	72773718	72793593	3	0	Pygo1	cmpl	cmpl
1140	NM_001163725	chr9	+	72806591	72820874	72806681	72820249	7	0	Dyx1c1	cmpl	cmpl
1140	NM_026314	chr9	+	72806591	72820874	72806681	72820249	9	0	Dyx1c1	cmpl	cmpl
1140	NM_001198789	chr9	-	72827532	72833183	72827661	72832974	2	0	Ccpg1os	cmpl	cmpl
1140	NM_001114328	chr9	+	72833310	72861745	72845217	72861173	8	0	Ccpg1	cmpl	cmpl
1140	NM_001286546	chr9	+	72833310	72861745	72849511	72861173	8	0	Ccpg1	cmpl	cmpl
1140	NM_001286544	chr9	+	72833310	72863806	72845217	72863328	9	0	Ccpg1	cmpl	cmpl
1140	NM_028181	chr9	+	72833310	72863806	72845217	72863167	9	0	Ccpg1	cmpl	cmpl
1140	NM_001286545	chr9	+	72833310	72864147	72845217	72863721	10	0	Ccpg1	cmpl	cmpl
1141	NM_001308425	chr9	+	72887524	72890589	72890309	72890483	2	0	2310009A05Rik	cmpl	cmpl
1141	NM_001301230	chr9	+	72892616	72945421	72923221	72943263	7	0	Rab27a	cmpl	cmpl
1141	NM_023635	chr9	+	72892616	72945421	72923221	72943263	6	0	Rab27a	cmpl	cmpl
1141	NM_001301232	chr9	+	72911954	72945421	72923221	72943263	6	0	Rab27a	cmpl	cmpl
1141	NM_001311106	chr9	+	72950204	72952250	72950316	72952170	4	0	Khdc3	cmpl	cmpl
1141	NM_025890	chr9	+	72950204	72952250	72950316	72951999	3	0	Khdc3	cmpl	cmpl
1141	NM_198609	chr9	+	72961275	72971140	72961309	72970144	6	0	Rsl24d1	cmpl	cmpl
1154	NR_045284	chr9	+	74696243	74700679	74700679	74700679	3	0	Gm16551	unk	unk
1156	NM_001142655	chr9	+	74885420	74908120	74885437	74904612	4	0	Arpp19	cmpl	cmpl
1156	NM_021548	chr9	+	74885538	74908120	74885723	74904612	3	0	Arpp19	cmpl	cmpl
1158	NM_010313	chr9	+	75154094	75193730	75159201	75192771	13	0	Gnb5	cmpl	cmpl
1158	NM_138719	chr9	+	75161874	75193730	75162078	75192771	11	0	Gnb5	cmpl	cmpl
1158	NR_073186	chr9	+	75161874	75193730	75193730	75193730	12	0	Gnb5	unk	unk
1158	NM_013479	chr9	+	75195564	75199447	75195709	75198940	2	0	Bcl2l10	cmpl	cmpl
1159	NR_040719	chr9	+	75257990	75263344	75263344	75263344	4	0	4933433G15Rik	unk	unk
1159	NM_001039522	chr9	+	75289330	75314239	75289384	75314105	12	0	Leo1	cmpl	cmpl
1160	NM_001038710	chr9	-	75413428	75446940	75421895	75445142	10	0	Tmod2	cmpl	cmpl
1160	NM_016711	chr9	-	75413428	75459132	75421895	75445142	10	0	Tmod2	cmpl	cmpl
1160	NM_027309	chr9	+	75473538	75485580	75473571	75485061	3	0	Lysmd2	cmpl	cmpl
1167	NM_001045518	chr9	-	76338511	76393611	76338587	76393590	4	0	Fam83b	cmpl	cmpl
1174	NR_040378	chr9	-	77214218	77247223	77247223	77247223	4	0	5730403I07Rik	unk	unk
1176	NM_172925	chr9	+	77484538	77507929	77497810	77503666	3	0	Klhl31	cmpl	cmpl
1177	NM_010295	chr9	+	77602341	77642296	77602616	77641058	16	0	Gclc	cmpl	cmpl
1178	NM_134255	chr9	+	77765171	77832326	77804955	77830615	8	0	Elovl5	cmpl	cmpl
1179	NM_008103	chr9	+	77899764	77913431	77901723	77912896	6	0	Gcm1	cmpl	cmpl
1179	NM_023605	chr9	-	77929305	77956463	77929786	77956100	13	0	Fbxo9	cmpl	cmpl
1179	NM_001081490	chr9	-	77929305	77956872	77929786	77956814	13	0	Fbxo9	cmpl	cmpl
1180	NR_040401	chr9	+	78023720	78026689	78026689	78026689	4	0	C920006O11Rik	unk	unk
1180	NM_010357	chr9	+	78039772	78057156	78046096	78056986	7	0	Gsta4	cmpl	cmpl
1180	NM_008181	chr9	+	78078475	78090490	78080046	78090385	7	0	Gsta1	cmpl	cmpl
1180	NM_001243092	chr9	+	78104935	78116973	78106518	78116868	7	0	Gm3776	cmpl	cmpl
1181	NM_001122660	chr9	+	78137734	78153332	78142612	78153224	7	0	Gm10639	cmpl	cmpl
1181	NM_001111286	chr9	-	78159778	78161855	78160054	78161203	3	0	Omt2a	cmpl	cmpl
1181	NM_001164523	chr9	-	78159778	78162604	78160054	78162543	3	0	Omt2a	cmpl	cmpl
1181	NM_205822	chr9	+	78175836	78177427	78175944	78177160	3	0	Omt2b	cmpl	cmpl
1181	NM_008182	chr9	-	78178826	78194952	78178933	78189723	7	0	Gsta2	cmpl	cmpl
1181	NM_025274	chr9	-	78214860	78216006	78215042	78215906	3	0	Dppa5a	cmpl	cmpl
1181	NM_026480	chr9	-	78224709	78226395	78225361	78226335	3	0	Ooep	cmpl	cmpl
1182	NM_173386	chr9	-	78278324	78291044	78280731	78290885	5	0	Mb21d1	cmpl	cmpl
1182	NR_125721	chr9	-	78278324	78291044	78291044	78291044	5	0	Mb21d1	unk	unk
1182	NM_026658	chr9	+	78296016	78321959	78296103	78321692	12	0	Mto1	cmpl	cmpl
1182	NM_010106	chr9	-	78326260	78329531	78326540	78328461	8	0	Eef1a1	cmpl	cmpl
1183	NM_001276452	chr9	-	78384293	78435852	78385968	78435774	11	0	Slc17a5	cmpl	cmpl
1183	NM_172773	chr9	-	78384293	78435852	78385968	78435774	11	0	Slc17a5	cmpl	cmpl
1192	NM_009945	chr9	-	79603047	79607660	79603353	79607464	4	0	Cox7a2	cmpl	cmpl
1192	NM_133718	chr9	-	79616747	79641237	79619092	79641017	7	0	Tmem30a	cmpl	cmpl
1192	NR_040734	chr9	+	79641447	79651042	79651042	79651042	3	0	4930429F24Rik	unk	unk
1206	NM_010482	chr9	-	81524998	81526159	81524998	81526159	1	0	Htr1b	cmpl	cmpl
1216	NM_001168240	chr9	+	82723412	82741295	82723634	82740404	3	0	Irak1bp1	cmpl	cmpl
1216	NM_022986	chr9	+	82723412	82741295	82723634	82740404	4	0	Irak1bp1	cmpl	cmpl
1218	NM_026122	chr9	-	83003548	83040214	83003997	83040052	6	0	Hmgn3	cmpl	cmpl
1218	NM_175074	chr9	-	83003548	83040214	83004022	83040052	6	0	Hmgn3	cmpl	cmpl
1220	NM_029434	chr9	-	83284961	83334734	83285454	83320398	8	0	Lca5	cmpl	cmpl
1220	NM_027448	chr9	-	83287022	83334706	83288781	83320398	8	0	Lca5	cmpl	cmpl
1220	NR_102437	chr9	+	83325153	83348181	83348181	83348181	3	0	Gm2087	unk	unk
1222	NR_046066	chr9	+	83585081	83586854	83586854	83586854	3	0	Gm2109	unk	unk
1223	NM_148941	chr9	-	83672298	83699912	83674146	83699645	6	0	Elovl4	cmpl	cmpl
1235	NM_001160378	chr9	-	85214045	85220731	85218063	85220614	3	0	Fam46a	cmpl	cmpl
1235	NM_001160379	chr9	-	85214045	85220757	85218063	85220375	3	0	Fam46a	cmpl	cmpl
1239	NM_011627	chr9	+	85735986	85740662	85737586	85738867	2	0	Tpbg	cmpl	cmpl
1239	NM_001164792	chr9	+	85736458	85740662	85737586	85738867	2	0	Tpbg	cmpl	cmpl
1244	NM_001163746	chr9	-	86446082	86465449	86448920	86464012	12	0	Pgm3	cmpl	cmpl
1244	NM_028352	chr9	-	86446082	86465449	86448920	86464012	13	0	Pgm3	cmpl	cmpl
1244	NM_001145969	chr9	+	86465594	86468506	86466469	86468258	3	0	Rwdd2a	cmpl	cmpl
1244	NM_001145968	chr9	+	86465659	86468506	86466469	86468258	3	0	Rwdd2a	cmpl	cmpl
1244	NM_027100	chr9	+	86465659	86468506	86466469	86468258	3	0	Rwdd2a	cmpl	cmpl
1245	NR_045835	chr9	+	86589474	86595286	86595286	86595286	3	0	A330041J22Rik	unk	unk
1248	NM_001037907	chr9	+	86910371	86914751	86910379	86914644	4	0	Ripply2	cmpl	cmpl
1248	NM_024195	chr9	+	86916863	86972609	86917013	86971717	16	0	Cyb5r4	cmpl	cmpl
1249	NM_001101482	chr9	+	87039140	87078880	87064360	87077666	4	0	Mrap2	cmpl	cmpl
1249	NM_001177731	chr9	+	87039140	87078880	87064360	87077666	5	0	Mrap2	cmpl	cmpl
1249	NM_199316	chr9	-	87086797	87150367	87087550	87148823	27	0	Cep162	cmpl	cmpl
1253	NM_023814	chr9	-	87597634	87626095	87600055	87625679	8	0	Tbx18	cmpl	cmpl
1258	NM_011851	chr9	+	88222446	88266927	88222523	88265155	9	0	Nt5e	cmpl	cmpl
1258	NM_172926	chr9	-	88271584	88333789	88271738	88333726	28	0	Snx14	cmpl	cmpl
1259	NM_001284328	chr9	-	88344201	88377235	88349091	88375591	12	0	Syncrip	cmpl	cmpl
1259	NM_001311113	chr9	-	88344201	88377235	88349091	88374489	11	0	Syncrip	cmpl	cmpl
1259	NM_019796	chr9	-	88344201	88377235	88349091	88375591	12	0	Syncrip	cmpl	cmpl
1259	NM_019666	chr9	-	88350419	88377235	88350975	88375591	11	0	Syncrip	cmpl	cmpl
1259	NR_040721	chr9	-	88415890	88417735	88417735	88417735	5	0	Snhg5	unk	unk
1259	NM_001142943	chr9	+	88442857	88465924	88449367	88465028	6	0	Zfp949	cmpl	cmpl
1259	NM_001163061	chr9	+	88442857	88465924	88449367	88465028	5	0	Zfp949	cmpl	cmpl
1260	NM_001034906	chr9	+	88475873	88483657	88476875	88483318	7	0	Trim43a	cmpl	cmpl
1260	NR_040766	chr9	-	88490162	88494081	88494081	88494081	5	0	9430037G07Rik	unk	unk
1261	NM_007536	chr9	-	88618125	88626688	88618271	88626557	2	0	Bcl2a1d	cmpl	cmpl
1262	NR_037982	chr9	-	88736635	88753639	88753639	88753639	5	0	9330159M07Rik	unk	unk
1262	NR_037983	chr9	-	88736635	88753708	88753708	88753708	5	0	9330159M07Rik	unk	unk
1262	NM_009742	chr9	+	88851757	88857254	88851888	88857108	2	0	Bcl2a1a	cmpl	cmpl
1263	NM_001170884	chr9	-	88979461	88987673	88980081	88986516	7	0	Trim43b	cmpl	cmpl
1264	NM_007534	chr9	+	89094110	89102676	89094197	89102518	2	0	Bcl2a1b	cmpl	cmpl
1267	NM_153509	chr9	-	89484871	89517824	89485940	89498180	4	0	AF529169	cmpl	cmpl
1268	NM_025360	chr9	-	89594040	89599881	89594580	89599763	3	0	Tmed3	cmpl	cmpl
1268	NM_207260	chr9	-	89623086	89633313	89623519	89625124	2	0	Ankrd34c	cmpl	cmpl
1269	NR_029570	chr9	-	89697097	89697166	89697166	89697166	1	0	Mir184	unk	unk
1269	NR_040735	chr9	+	89721356	89758866	89758866	89758866	6	0	4930524O08Rik	unk	unk
1270	NM_001039655	chr9	+	89804612	89810685	89804835	89810445	3	0	Rasgrf1	cmpl	cmpl
1271	NM_001312649	chr9	+	89949104	89970933	89955335	89970595	11	0	Ctsh	cmpl	cmpl
1271	NM_007801	chr9	+	89949104	89970933	89949387	89970595	12	0	Ctsh	cmpl	cmpl
1271	NM_001039147	chr9	-	89986506	90009658	89987155	90009413	13	0	Morf4l1	cmpl	cmpl
1271	NM_024431	chr9	-	89986506	90009658	89987155	90009413	12	0	Morf4l1	cmpl	cmpl
1272	NM_001311115	chr9	+	90057815	90094940	90058082	90094709	25	0	Adamts7	cmpl	cmpl
1272	NM_001003911	chr9	+	90057815	90094940	90058082	90094709	24	0	Adamts7	cmpl	cmpl
1272	NM_194334	chr9	-	90096886	90165607	90099864	90165549	13	0	Tbc1d2b	cmpl	cmpl
1272	NM_001326294	chr9	+	90057815	90094940	90080683	90094709	23	0	Adamts7	cmpl	cmpl
1272	NM_001326351	chr9	+	90057815	90094940	90058082	90094709	24	0	Adamts7	cmpl	cmpl
1281	NM_009573	chr9	-	91255182	91260637	91256406	91259855	3	0	Zic1	cmpl	cmpl
1281	NM_009576	chr9	+	91263809	91284186	91267460	91281373	5	0	Zic4	cmpl	cmpl
1287	NM_001195693	chr9	+	92087773	92104536	92088065	92104536	7	0	Plscr5	cmpl	cmpl
1288	NM_011636	chr9	+	92145031	92167399	92152899	92166426	9	0	Plscr1	cmpl	cmpl
1288	NR_105808	chr9	-	92162095	92162199	92162199	92162199	1	0	Mir6386	unk	unk
1288	NM_001195084	chr9	+	92170439	92192590	92176957	92192039	8	0	Plscr2	cmpl	cmpl
1288	NM_008880	chr9	+	92170439	92192590	92176957	92192039	8	0	Plscr2	cmpl	cmpl
1288	NM_001033184	chr9	+	92204214	92252714	92238464	92252593	7	0	1700057G04Rik	cmpl	cmpl
1289	NM_178711	chr9	+	92352215	92387354	92366579	92385645	9	0	Plscr4	cmpl	cmpl
1290	NR_029474	chr9	-	92433638	92437707	92437707	92437707	1	0	B430319G15Rik	unk	unk
1290	NM_001142916	chr9	+	92437060	92503265	92437297	92502068	20	0	Plod2	cmpl	cmpl
1290	NM_011961	chr9	+	92437060	92503265	92437297	92502068	19	0	Plod2	cmpl	cmpl
1293	NR_040756	chr9	-	92874753	92900571	92900571	92900571	4	0	1700034K08Rik	unk	unk
1305	NM_001033145	chr9	-	94418282	94438500	94420733	94438294	3	0	1190002N15Rik	cmpl	cmpl
