gene	length
NDEL1	32327
NDFIP1	45686
NDFIP2	74955
NDFIP2-AS1	3869
NDN	1898
NDNF	36893
NDOR1	13696
NDP	24899
NDRG1	60135
NDRG2	54111
NDRG3	94374
NDRG4	49976
NDST1	60435
NDST2	9922
NDST3	224291
NDST4	286105
NDUFA1	4897
NDUFA10	132953
NDUFA11	12739
NDUFA12	32387
NDUFA13	11996
NDUFA2	2424
NDUFA3	4123
NDUFA4	8235
NDUFA4L2	5791
NDUFA5	64655
NDUFA6	5360
NDUFA6-AS1	34419
NDUFA7	12812
NDUFA8	27355
NDUFA9	38458
NDUFAB1	15306
NDUFAF1	15113
NDUFAF2	207910
NDUFAF3	3020
NDUFAF4	8582
NDUFAF4P1	2329
NDUFAF5	33397
NDUFAF6	33732
NDUFAF7	17531
NDUFB1	5687
NDUFB10	2461
NDUFB11	2996
NDUFB2	9967
NDUFB2-AS1	1743
NDUFB3	14013
NDUFB4	6132
NDUFB5	19715
NDUFB6	19660
NDUFB7	6001
NDUFB8	6196
NDUFB9	10886
NDUFC1	11295
NDUFC2	11874
NDUFC2-KCTD14	64506
NDUFS1	36117
NDUFS2	15081
NDUFS3	5555
NDUFS4	122710
NDUFS5	8343
NDUFS6	14673
NDUFS7	11707
NDUFS8	6032
NDUFV1	5691
NDUFV2	31717
NDUFV2-AS1	15457
NDUFV3	16397
NEAT1	3736
NEB	249150
NEBL	117630
NEBL-AS1	935
NECAB1	167711
NECAB2	34144
NECAB3	17373
NECAP1	15568
NECAP2	19419
NECTIN1	90629
NECTIN2	32807
NECTIN3	122003
NECTIN4	18606
NEDD1	46470
NEDD4	166829
NEDD4L	357164
NEDD8	15521
NEDD8-MDP1	18450
NEDD9	199052
NEFH	11098
NEFL	5916
NEFM	5334
NEGR1	879654
NEGR1-IT1	42782
NEIL1	8263
NEIL2	17684
NEIL3	53103
NEK1	219359
NEK10	258559
NEK11	148289
NEK2	17375
NEK3	26893
NEK4	60171
NEK5	64330
NEK6	94836
NEK7	165442
NEK8	13954
NEK9	45703
NELFA	26523
NELFB	18250
NELFCD	13927
NELFE	7002
NELL1	906134
NELL2	367388
NEMF	69684
NEMP1	23150
NEMP2	27851
NENF	13494
NEO1	252724
NEPRO	17265
NES	8635
NET1	46507
NETO1	125263
NETO2	62507
NEU1	3882
NEU2	2387
NEU3	18795
NEU4	8581
NEURL1	98576
NEURL1-AS1	37841
NEURL1B	50266
NEURL2	2817
NEURL3	7744
NEURL4	13689
NEUROD1	4561
NEUROD2	4156
NEUROD4	10074
NEUROD6	3465
NEUROG1	1669
NEUROG2	2658
NEUROG3	1421
NEXN	55380
NEXN-AS1	8193
NF1	127839
NF1P2	12606
NF2	80361
NFAM1	51989
NFASC	148494
NFAT5	138702
NFATC1	72232
NFATC2	155766
NFATC2IP	15451
NFATC3	143895
NFATC4	12696
NFE2	3674
NFE2L1	13223
NFE2L2	33830
NFE2L3	34911
NFIA	385516
NFIA-AS1	4575
NFIA-AS2	30534
NFIB	98961
NFIC	109656
NFIL3	14819
NFIX	103028
NFKB1	115975
NFKB2	8421
NFKBIA	3246
NFKBIB	9196
NFKBID	11787
NFKBIE	7624
NFKBIL1	11980
NFKBIZ	33037
NFRKB	29236
NFS1	30679
NFU1	41517
NFX1	58308
NFXL1	67326
NFYA	29441
NFYB	21184
NFYC	80035
NFYC-AS1	3183
NGB	5823
NGDN	8506
NGEF	134557
NGF	52322
NGFR	19729
NGLY1	64556
NGRN	6550
NHEG1	11074
NHEJ1	85543
NHLH1	5779
NHLH2	4336
NHLRC1	2135
NHLRC2	57876
NHLRC3	11798
NHLRC4	2502
NHP2	4498
NHS	360572
NHS-AS1	6780
NHSL1	77400
NHSL2	232488
NICN1	6993
NID1	89351
NID2	64428
NIF3L1	14607
NIFK	9984
NIFK-AS1	78908
NIM1K	88784
NIN	111360
NINJ1	12801
NINJ2	46119
NINL	132836
NIP7	3600
NIPA1	43159
NIPA2	29745
NIPAL1	23403
NIPAL2	104569
NIPAL3	59498
NIPAL4	14705
NIPBL	189062
NIPBL-AS1	5335
NIPSNAP1	26289
NIPSNAP3A	12558
NIPSNAP3B	14025
NISCH	26404
NIT1	3124
NIT2	20918
NKAIN1	60144
NKAIN2	1021797
NKAIN3	717532
NKAIN4	13758
NKAP	18724
NKAPL	1663
NKAPP1	8815
NKD1	92532
NKD2	29852
NKG7	1088
NKILA	2599
NKIRAS1	24967
NKIRAS2	8064
NKPD1	10402
NKRF	4815
NKTR	48088
NKX1-1	3512
NKX1-2	2554
NKX2-1	3301
NKX2-1-AS1	3740
NKX2-2	3006
NKX2-3	3592
NKX2-4	2044
NKX2-5	3210
NKX2-6	4149
NKX2-8	2605
NKX3-1	4198
NKX3-2	3662
NKX6-1	4953
NKX6-2	1219
NKX6-3	2183
NLE1	10931
NLGN1	884903
NLGN1-AS1	10299
NLGN2	11683
NLGN3	26372
NLGN4X	337179
NLGN4Y	321362
NLGN4Y-AS1	10393
NLK	153718
NLN	107090
NLRC3	38371
NLRC4	40433
NLRC5	66452
NLRP1	83115
NLRP10	3905
NLRP11	46699
NLRP12	30804
NLRP13	40646
NLRP14	51059
NLRP2	35860
NLRP2B	3195
NLRP3	32950
NLRP4	45278
NLRP5	62084
NLRP6	6820
NLRP7	23998
NLRP8	40799
NLRP9	29972
NLRX1	15685
NMB	3444
NMBR	14317
NMD3	30719
NME1	8532
NME1-NME2	18210
NME2	6311
NME3	1391
NME4	4001
NME5	24273
NME6	9096
NME7	235435
NME8	51805
NME9	68451
NMI	19450
NMNAT1	42577
NMNAT2	56639
NMNAT3	117869
NMRAL1	13220
NMRK1	27019
NMRK2	9315
NMS	12800
NMT1	47717
NMT2	62926
NMU	41071
NMUR1	7313
NMUR2	13740
NNAT	2484
NNMT	16705
NNT	102879
NNT-AS1	30047
NOA1	14318
NOB1	13116
NOBOX	12989
NOC2L	15098
NOC2LP2	2735
NOC3L	29752
NOC4L	8048
NOCT	30182
NOD1	54252
NOD2	35940
NODAL	9775
NOG	1893
NOL10	119223
NOL11	26377
NOL12	7143
NOL3	5242
NOL4	197514
NOL4L	40525
NOL6	12592
NOL7	17145
NOL8	28238
NOL9	33253
NOLC1	11697
NOM1	23461
NOMO1	62373
NOMO2	62254
NOMO3	62281
NONO	17978
NOP10	1447
NOP14	25571
NOP14-AS1	15529
NOP16	4990
NOP2	11464
NOP56	5863
NOP58	37947
NOP9	9274
NORAD	5344
NOS1	96912
NOS1AP	300234
NOS2	43765
NOS3	23545
NOSIP	25106
NOSTRIN	78802
NOTCH1	51355
NOTCH2	158143
NOTCH2NL	77159
NOTCH3	41350
NOTCH4	29226
NOTO	8956
NOTUM	8676
NOV	8128
NOVA1	151873
NOVA2	39667
NOX1	31023
NOX3	60537
NOX4	166389
NOX5	126664
NOXA1	11013
NOXO1	2634
NOXRED1	29036
NPAP1	8054
NPAS1	25934
NPAS2	176676
NPAS3	864925
NPAS4	5704
NPAT	65425
NPB	798
NPBWR1	988
NPBWR2	1003
NPC1	55120
NPC1L1	28781
NPC2	13443
NPDC1	6769
NPEPL1	26715
NPEPPS	92200
NPFF	952
NPFFR1	28739
NPFFR2	116399
NPHP1	81727
NPHP3	41852
NPHP3-ACAD11	164323
NPHP3-AS1	151866
NPHP4	129667
NPHS1	26623
NPHS2	25415
NPIPA1	14633
NPIPA2	14641
NPIPA3	14651
NPIPA5	14672
NPIPA7	14729
NPIPA8	14729
NPIPB11	22486
NPIPB15	14164
NPIPB3	23205
NPIPB4	23195
NPIPB5	22999
NPIPB6	20344
NPIPB8	20271
NPIPB9	20390
NPL	40937
NPLOC4	80270
NPM1	19025
NPM2	12789
NPM3	2090
NPNT	76233
NPPA	2075
NPPA-AS1	7299
NPPB	1473
NPPC	4311
NPR1	15306
NPR2	17324
NPR3	81089
NPRL2	3569
NPRL3	52895
NPS	3324
NPSR1	191741
NPSR1-AS1	411762
NPTN	73411
NPTN-IT1	2607
NPTX1	9773
NPTX2	12586
NPTXR	25563
NPVF	3916
NPW	1237
NPY	7679
NPY1R	8832
NPY2R	8451
NPY4R	4788
NPY5R	8089
NPY6R	9559
NQO1	17231
NQO2	20062
NR0B1	4958
NR0B2	2594
NR1D1	7943
NR1D2	35360
NR1H2	6607
NR1H3	20735
NR1H4	90096
NR1I2	38003
NR1I3	8546
NR2C1	53401
NR2C2	101697
NR2C2AP	2020
NR2E1	22753
NR2E3	4384
NR2F1	11274
NR2F1-AS1	161989
NR2F2	14337
NR2F2-AS1	199760
NR2F6	13459
NR3C1	125760
NR3C2	363759
NR4A1	36677
NR4A2	8345
NR4A3	12206
NR5A1	26186
NR5A2	149822
NR6A1	254037
NRADDP	1927
NRAP	75248
NRARP	2622
NRAS	12432
NRAV	5610
NRBF2	21786
NRBP1	14469
NRBP2	7393
NRCAM	308772
NRDC	88848
NRDE2	54085
NREP	247630
NREP-AS1	104800
NRF1	145381
NRG1	1103504
NRG1-IT1	113743
NRG1-IT3	1981
NRG2	196522
NRG3	1111867
NRG3-AS1	3908
NRG4	70459
NRGN	7275
NRIP1	103572
NRIP2	9709
NRIP3	23475
NRIR	11912
NRK	136068
NRL	4518
NRM	2678
NRN1	6046
NRN1L	1492
NRON	2731
NRP1	157416
NRP2	61200
NRROS	22309
NRSN1	21345
NRSN2	8144
NRSN2-AS1	5567
NRTN	4519
NRXN1	429253
NRXN2	117016
NRXN3	1697919
NSA2	9923
NSD1	167136
NSDHL	38398
NSF	166795
NSFL1C	25532
NSFP1	49942
NSG1	32804
NSL1	65646
NSMAF	75904
NSMCE1	43800
NSMCE2	275286
NSMCE3	1669
NSMCE4A	18142
NSMF	11765
NSRP1	69670
NSUN2	34123
NSUN3	63777
NSUN4	24977
NSUN5	6353
NSUN5P1	6468
NSUN5P2	6472
NSUN6	106432
NSUN7	60090
NT5C	1572
NT5C1A	12919
NT5C1B	26711
NT5C1B-RDH14	34859
NT5C2	105291
NT5C3A	27054
NT5C3B	11156
NT5DC1	144856
NT5DC2	9410
NT5DC3	68896
NT5E	46209
NT5M	44299
NTAN1	18228
NTF3	63187
NTF4	2729
NTHL1	8056
NTM	966347
NTM-AS1	1429
NTM-IT	4159
NTMT1	27249
NTN1	222460
NTN3	2648
NTN4	132955
NTN5	11676
NTNG1	344983
NTNG2	80888
NTPCR	27962
NTRK1	66102
NTRK2	147252
NTRK3	379976
NTRK3-AS1	18338
NTS	8699
NTSR1	53936
NTSR2	12027
NUAK1	76688
NUAK2	19730
NUB1	36703
NUBP1	25567
NUBP2	6270
NUBPL	299840
NUCB1	23235
NUCB1-AS1	7963
NUCB2	54786
NUCKS1	37427
NUDC	25151
NUDCD1	89016
NUDCD2	6559
NUDCD3	108422
NUDT1	8925
NUDT10	5296
NUDT11	6598
NUDT12	13948
NUDT13	21455
NUDT14	8388
NUDT15	3937
NUDT16	7161
NUDT16L1	2168
NUDT16P1	3279
NUDT17	2944
NUDT18	2551
NUDT19	21837
NUDT2	14209
NUDT21	22215
NUDT22	3760
NUDT3	105486
NUDT4	25327
NUDT4P1	24308
NUDT4P2	24345
NUDT5	30818
NUDT6	29964
NUDT7	19770
NUDT8	2001
NUDT9	36880
NUDT9P1	1078
NUF2	33832
NUFIP1	50231
NUFIP2	38314
NUGGC	61909
NUMA1	77612
NUMB	183370
NUMBL	24217
NUP107	55744
NUP133	67046
NUP153	91801
NUP155	79495
NUP160	70463
NUP188	59405
NUP205	90839
NUP210	104091
NUP210L	162426
NUP210P1	9860
NUP214	109111
NUP35	44196
NUP37	45944
NUP43	22258
NUP50	24166
NUP50-AS1	18828
NUP54	33858
NUP58	40897
NUP62	22691
NUP62CL	83015
NUP85	30311
NUP88	34908
NUP93	114846
NUP98	122784
NUPL2	19186
NUPR1	1835
NUPR2	1718
NUS1	35271
NUSAP1	48358
NUTF2	25836
NUTM1	14424
NUTM2A	9530
NUTM2A-AS1	103893
NUTM2B	9532
NUTM2B-AS1	135096
NUTM2D	12977
NUTM2F	10450
NUTM2G	10416
NVL	102857
NWD1	97989
NWD2	204399
NXF1	13368
NXF2	79542
NXF2B	79542
NXF3	17274
NXF4	21730
NXF5	25466
NXN	180447
NXNL1	5493
NXNL2	9448
NXPE1	38182
NXPE2	28454
NXPE3	49048
NXPE4	25173
NXPH1	319010
NXPH2	111086
NXPH3	7875
NXPH4	9656
NXT1	4037
NXT2	8919
NYAP1	10876
NYAP2	253134
NYNRIN	20504
NYX	28194
OACYLP	17537
OAF	18905
OARD1	5659
OAS1	11251
OAS2	10338
OAS3	34819
OASL	18952
OAT	21675
OAZ1	4004
OAZ2	15709
OAZ3	8363
OBFC1	40729
OBP2A	3832
OBP2B	3973
OBSCN	153122
OBSL1	20820
OC90	35162
OCA2	344439
OCEL1	3017
OCIAD1	30776
OCIAD2	21450
OCLM	885
OCLN	65814
OCM	5567
OCM2	5405
OCRL	52307
OCSTAMP	9545
ODAM	8051
ODC1	7430
ODF1	9399
ODF2	39687
ODF2L	49520
ODF3	3499
ODF3B	2172
ODF3L1	3710
ODF3L2	11639
ODF4	6207
OFD1	34650
OGDH	70076
OGDHL	27740
OGFOD1	26017
OGFOD2	5340
OGFOD3	29429
OGFR	9177
OGFR-AS1	4962
OGFRL1	20619
OGFRP1	5111
OGG1	7463
OGN	21430
OGT	42837
OIP5	23355
OIP5-AS1	15596
OIT3	39482
OLA1	176225
OLAH	29958
OLFM1	45943
OLFM2	4452
OLFM3	194669
OLFM4	23322
OLFM5P	3477
OLFML1	26008
OLFML2A	37735
OLFML2B	41275
OLFML3	2865
OLIG1	2280
OLIG2	3289
OLIG3	2197
OLMALINC	14780
OLR1	13893
OMA1	66082
OMD	10311
OMG	2714
OMP	493
ONECUT1	23923
ONECUT2	55615
ONECUT3	21784
OOEP	1237
OOSP1	52968
OOSP2	7770
OPA1	104669
OPA1-AS1	8735
OPA3	57099
OPALIN	13943
OPCML	1117950
OPHN1	391115
OPLAH	9441
OPN1LW	14811
OPN1MW	14269
OPN1MW2	13554
OPN1SW	3303
OPN3	47251
OPN4	11904
OPN5	44343
OPRD1	51556
OPRK1	25983
OPRL1	20563
OPRM1	121860
OPRPN	12317
OPTC	14808
OPTN	38196
OR10A2	913
OR10A3	946
OR10A4	996
OR10A5	955
OR10A6	946
OR10A7	952
OR10AD1	955
OR10AG1	907
OR10C1	1040
OR10G2	1106
OR10G3	943
OR10G4	937
OR10G7	937
OR10G8	937
OR10G9	937
OR10H1	1121
OR10H2	1030
OR10H3	952
OR10H4	952
OR10H5	949
OR10J1	1090
OR10J3	991
OR10J5	931
OR10K1	943
OR10K2	940
OR10P1	943
OR10Q1	1038
OR10R2	1009
OR10S1	997
OR10T2	946
OR10V1	931
OR10V2P	771
OR10W1	1470
OR10X1	982
OR10Z1	943
OR11A1	2230
OR11G2	1039
OR11H1	982
OR11H12	982
OR11H2	1430
OR11H4	976
OR11H6	994
OR11L1	970
OR12D2	1034
OR12D3	1870
OR13A1	12956
OR13C2	958
OR13C3	1045
OR13C4	958
OR13C5	958
OR13C8	964
OR13C9	958
OR13D1	1042
OR13F1	961
OR13G1	925
OR13H1	928
OR13J1	940
OR14A16	931
OR14C36	940
OR14I1	937
OR14J1	967
OR1A1	931
OR1A2	933
OR1B1	958
OR1C1	946
OR1D2	940
OR1D4	591
OR1D5	940
OR1E1	946
OR1E2	973
OR1F1	940
OR1F2P	986
OR1G1	943
OR1I1	1069
OR1J1	970
OR1J2	943
OR1J4	943
OR1K1	952
OR1L1	934
OR1L3	976
OR1L4	937
OR1L6	937
OR1L8	931
OR1M1	943
OR1N1	937
OR1N2	994
OR1Q1	946
OR1S1	979
OR1S2	979
OR2A1	934
OR2A1-AS1	117087
OR2A12	934
OR2A14	934
OR2A2	958
OR2A20P	931
OR2A25	934
OR2A4	1759
OR2A42	934
OR2A5	937
OR2A7	934
OR2A9P	986
OR2AE1	973
OR2AG1	999
OR2AG2	952
OR2AK2	1009
OR2AP1	931
OR2AT4	964
OR2B11	955
OR2B2	1213
OR2B3	1107
OR2B6	943
OR2C1	1037
OR2C3	3709
OR2D2	928
OR2D3	994
OR2F1	1090
OR2F2	955
OR2G2	955
OR2G3	931
OR2G6	952
OR2H1	7169
OR2H2	1064
OR2J2	1042
OR2J3	1076
OR2K2	952
OR2L13	163895
OR2L1P	926
OR2L2	1135
OR2L3	940
OR2L5	940
OR2L8	940
OR2M1P	646
OR2M2	1045
OR2M3	940
OR2M4	937
OR2M5	940
OR2M7	940
OR2S2	1048
OR2T1	1111
OR2T10	940
OR2T11	952
OR2T12	964
OR2T2	976
OR2T27	955
OR2T29	949
OR2T3	958
OR2T33	964
OR2T34	958
OR2T35	973
OR2T4	1048
OR2T5	949
OR2T6	928
OR2T8	940
OR2V1	949
OR2V2	949
OR2W1	964
OR2W3	946
OR2W5	1343
OR2Y1	937
OR2Z1	1057
OR3A1	949
OR3A2	1086
OR3A3	967
OR3A4P	1203
OR4A15	1036
OR4A16	988
OR4A47	931
OR4A5	1072
OR4B1	931
OR4C11	1046
OR4C12	1064
OR4C13	1030
OR4C15	1114
OR4C16	934
OR4C3	991
OR4C45	7101
OR4C46	931
OR4C6	931
OR4D1	934
OR4D10	937
OR4D11	937
OR4D2	925
OR4D5	958
OR4D6	946
OR4D9	946
OR4E1	1109
OR4E2	943
OR4F13P	8207
OR4F15	940
OR4F16	940
OR4F17	919
OR4F21	940
OR4F29	940
OR4F3	940
OR4F4	919
OR4F5	919
OR4F6	940
OR4K1	1077
OR4K13	916
OR4K14	934
OR4K15	1048
OR4K17	1033
OR4K2	946
OR4K5	973
OR4L1	940
OR4M1	943
OR4M2	1085
OR4N2	24604
OR4N3P	935
OR4N4	1435
OR4N5	928
OR4P4	940
OR4Q3	943
OR4S1	931
OR4S2	937
OR4X1	919
OR4X2	913
OR51A2	943
OR51A4	943
OR51A7	940
OR51B2	1056
OR51B4	934
OR51B5	164771
OR51B6	940
OR51D1	1125
OR51E1	11562
OR51E2	17677
OR51F1	940
OR51F2	1030
OR51G1	967
OR51G2	946
OR51I1	1013
OR51I2	1071
OR51L1	949
OR51M1	1059
OR51Q1	1097
OR51S1	973
OR51T1	1066
OR51V1	967
OR52A1	940
OR52A5	952
OR52B2	973
OR52B4	1125
OR52B6	1009
OR52D1	1065
OR52E2	979
OR52E4	940
OR52E6	943
OR52E8	955
OR52H1	964
OR52I1	976
OR52I2	1116
OR52J3	937
OR52K1	1031
OR52K2	1068
OR52L1	1095
OR52M1	955
OR52N1	964
OR52N2	967
OR52N4	1038
OR52N5	1035
OR52R1	949
OR52W1	964
OR56A1	1072
OR56A3	949
OR56A4	1099
OR56A5	943
OR56B1	1092
OR56B4	1153
OR5A1	949
OR5A2	976
OR5AC2	931
OR5AK2	931
OR5AK4P	928
OR5AN1	937
OR5AP2	952
OR5AR1	934
OR5AS1	976
OR5AU1	1090
OR5B12	1055
OR5B17	946
OR5B2	1050
OR5B21	931
OR5B3	946
OR5C1	964
OR5D13	946
OR5D14	946
OR5D16	988
OR5D18	943
OR5E1P	522
OR5F1	946
OR5H1	943
OR5H14	934
OR5H15	943
OR5H2	946
OR5H6	979
OR5I1	946
OR5J2	940
OR5K1	1098
OR5K2	952
OR5K3	967
OR5K4	967
OR5L1	937
OR5L2	937
OR5M1	949
OR5M10	949
OR5M11	919
OR5M3	1052
OR5M8	937
OR5M9	934
OR5P2	970
OR5P3	937
OR5R1	976
OR5T1	982
OR5T2	1081
OR5T3	1024
OR5V1	1049
OR5W2	934
OR6A2	1385
OR6B1	937
OR6B2	940
OR6B3	997
OR6C1	940
OR6C2	940
OR6C3	937
OR6C4	931
OR6C6	946
OR6C65	940
OR6C68	940
OR6C70	940
OR6C74	940
OR6C75	940
OR6C76	940
OR6F1	928
OR6K2	976
OR6K3	949
OR6K6	1033
OR6M1	943
OR6N1	940
OR6N2	955
OR6P1	955
OR6Q1	955
OR6S1	997
OR6T1	973
OR6V1	943
OR6W1P	1503
OR6X1	940
OR6Y1	979
OR7A10	931
OR7A17	931
OR7A5	2139
OR7C1	964
OR7C2	961
OR7D2	3225
OR7D4	1023
OR7E12P	1210
OR7E14P	1160
OR7E156P	5135
OR7E24	1021
OR7E2P	1025
OR7E37P	1204
OR7E47P	28625
OR7E5P	7704
OR7E91P	5857
OR7G1	937
OR7G2	1039
OR7G3	940
OR8A1	982
OR8B12	934
OR8B2	943
OR8B3	943
OR8B4	931
OR8B8	937
OR8D1	928
OR8D2	937
OR8D4	946
OR8G1	15335
OR8G2	1026
OR8G5	1042
OR8H1	937
OR8H2	940
OR8H3	940
OR8I2	934
OR8J1	1075
OR8J3	949
OR8K1	961
OR8K3	940
OR8K5	925
OR8S1	2473
OR8U1	931
OR8U8	877
OR9A2	934
OR9A4	946
OR9G1	919
OR9G4	985
OR9G9	919
OR9I1	946
OR9K2	1009
OR9Q1	157687
OR9Q2	1086
ORAI1	15493
ORAI2	23293
ORAI3	5856
ORAOV1	9835
ORC1	31644
ORC2	53532
ORC3	77389
ORC4	90342
ORC5	81709
ORC6	8750
ORM1	3458
ORM2	3469
ORMDL1	14106
ORMDL2	3155
ORMDL3	5807
OS9	27604
OSBP	41748
OSBP2	214044
OSBPL10	321027
OSBPL10-AS1	17375
OSBPL11	66681
OSBPL1A	110187
OSBPL2	57730
OSBPL3	96086
OSBPL5	78238
OSBPL6	204954
OSBPL7	14416
OSBPL8	71296
OSBPL9	172347
OSCAR	8063
OSCP1	32581
OSER1	14967
OSER1-AS1	15069
OSGEP	8062
OSGEPL1	16540
OSGEPL1-AS1	2778
OSGIN1	13112
OSGIN2	26001
OSM	2991
OSMR	89785
OSMR-AS1	152618
OSR1	7128
OSR2	7703
OST4	1227
OSTC	17239
OSTCP1	16508
OSTF1	58718
OSTM1	33330
OSTN	37590
OSTN-AS1	21312
OTC	68969
OTOA	82217
OTOF	101497
OTOG	98573
OTOGL	169639
OTOL1	7136
OTOP1	38093
OTOP2	9638
OTOP3	14192
OTOR	3813
OTOS	1629
OTP	9987
OTUB1	12569
OTUB2	22554
OTUD1	3114
OTUD3	30551
OTUD4	46032
OTUD5	35592
OTUD6A	1690
OTUD6B	16901
OTUD6B-AS1	10285
OTUD7A	172215
OTUD7B	70459
OTULIN	35061
OTX1	7776
OTX2	4958
OTX2-AS1	117651
OVAAL	7546
OVCA2	1450
OVCH1	70132
OVCH1-AS1	98032
OVCH2	16788
OVGP1	13464
OVOL1	10187
OVOL1-AS1	1869
OVOL2	33732
OVOL3	2510
OXA1L	5269
OXCT1	140626
OXCT1-AS1	2208
OXCT2	1825
OXCT2P1	1805
OXER1	1764
OXGR1	8633
OXLD1	1112
OXNAD1	40929
OXR1	482517
OXSM	4464
OXSR1	89955
OXT	899
OXTR	19207
P2RX1	20077
P2RX2	3608
P2RX3	31710
P2RX4	24247
P2RX5	23178
P2RX5-TAX1BP3	33513
P2RX6	12862
P2RX6P	1859
P2RX7	53734
P2RY1	6748
P2RY10	18397
P2RY11	3869
P2RY12	4014
P2RY13	3243
P2RY14	66327
P2RY2	24131
P2RY4	1640
P2RY6	34122
P2RY8	74573
P3H1	20751
P3H2	164393
P3H2-AS1	23884
P3H3	11482
P3H4	10248
P4HA1	89754
P4HA2	34633
P4HA2-AS1	7931
P4HA3	45029
P4HB	17512
P4HTM	17242
PA2G4	9593
PA2G4P4	2752
PAAF1	51039
PABPC1	19173
PABPC1L	29259
PABPC1L2A	2176
PABPC1L2B	2201
PABPC1L2B-AS1	4470
PABPC1P2	3935
PABPC3	2430
PABPC4	16038
PABPC4L	5416
PABPC5	3988
PABPC5-AS1	20098
PABPN1	5999
PABPN1L	3322
PACERR	794
PACRG	588362
PACRG-AS1	14490
PACRG-AS2	11183
PACRG-AS3	10359
PACRGL	56620
PACS1	174396
PACS2	97338
PACSIN1	69164
PACSIN2	145414
PACSIN3	8361
PADI1	40882
PADI2	52694
PADI3	35136
PADI4	55807
PADI6	29506
PAEP	5022
PAF1	5567
PAFAH1B1	91988
PAFAH1B2	32594
PAFAH1B3	5613
PAFAH2	38392
PAG1	144259
PAGE1	8544
PAGE2	3786
PAGE2B	3849
PAGE3	6432
PAGE4	5006
PAGE5	3763
PAGR1	6290
PAH	79279
PAICS	25621
PAIP1	30827
PAIP2	27890
PAIP2B	44367
PAK1	152050
PAK1IP1	14784
PAK2	92792
PAK3	283122
PAK4	53628
PAK5	301652
PAK6	38398
PALB2	38197
PALD1	89644
PALLD	431393
PALM	39379
PALM2	310690
PALM2-AKAP2	392216
PALM3	5794
PALMD	48668
PAM	276323
PAM16	11123
PAMR1	94205
PAN2	17528
PAN3	156834
PAN3-AS1	2333
PANDAR	1507
PANK1	64396
PANK2	41045
PANK3	23988
PANK4	18099
PANO1	1676
PANX1	53045
PANX2	9566
PANX3	8800
PAOX	12461
PAPD4	74230
PAPD5	82392
PAPD7	42445
PAPLN	37144
PAPOLA	33224
PAPOLB	4258
PAPOLG	45858
PAPPA	248531
PAPPA-AS1	2450
PAPPA2	228036
PAPSS1	106599
PAPSS2	87988
PAQR3	21490
PAQR4	4246
PAQR5	108684
PAQR6	4798
PAQR7	9771
PAQR8	45651
PAQR9	2106
PAQR9-AS1	37034
PARD3	705767
PARD3-AS1	656
PARD3B	1074372
PARD6A	1832
PARD6B	22199
PARD6G	90282
PARD6G-AS1	23811
PARG	345052
PARGP1	117438
PARK2	1380246
PARK7	23630
PARL	55525
PARM1	117042
PARN	194573
PARP1	47411
PARP10	9321
PARP11	64589
PARP12	39979
PARP14	50017
PARP15	61447
PARP16	28751
PARP2	14292
PARP3	6564
PARP4	91881
PARP6	31396
PARP8	180625
PARP9	36389
PARPBP	28838
PARS2	7657
PART1	59946
PARTICL	1421
PARVA	157879
PARVB	170023
PARVG	35515
PASD1	113206
PASK	43407
PATE1	3557
PATE2	2688
PATE3	3491
PATE4	6758
PATJ	421444
PATL1	32321
PATL2	11158
PATZ1	20461
PAUPAR	2738
PAWR	99047
PAX1	12829
PAX2	94234
PAX3	99111
PAX4	5436
PAX5	201206
PAX6	19447
PAX7	105134
PAX8	62926
PAX8-AS1	5317
PAX9	20240
PAXBP1	37961
PAXBP1-AS1	4801
PAXIP1	59284
PAXIP1-AS1	2272
PAXIP1-AS2	18335
PBDC1	5383
PBK	28476
PBLD	50269
PBOV1	2502
PBRM1	140500
PBX1	292465
PBX2	5455
PBX3	220040
PBX4	57211
PBXIP1	12082
PC	109852
PCA3	23135
PCAT1	7862
PCAT18	16019
PCAT19	46486
PCAT2	9529
PCAT29	103552
PCAT4	35778
PCAT5	22620
PCAT6	969
PCAT7	13086
PCBD1	6507
PCBD2	57528
PCBP1	1751
PCBP1-AS1	124754
PCBP2	29062
PCBP2-OT1	591
PCBP3	92495
PCBP4	5440
PCCA	441424
PCCA-AS1	16580
PCCB	79848
PCDH1	25301
PCDH10	45322
PCDH11X	787770
PCDH11Y	686140
PCDH12	15479
PCDH15	998520
PCDH17	97278
PCDH18	13581
PCDH19	118631
PCDH20	5838
PCDH7	426388
PCDH8	4668
PCDH9	927504
PCDH9-AS2	89864
PCDH9-AS3	8389
PCDH9-AS4	11116
PCDHA1	226210
PCDHA10	156463
PCDHA11	144833
PCDHA12	137044
PCDHA13	130077
PCDHA2	217487
PCDHA3	211148
PCDHA4	205272
PCDHA5	190570
PCDHA6	184424
PCDHA7	177962
PCDHA8	171024
PCDHA9	164574
PCDHAC1	85629
PCDHAC2	46184
PCDHB1	2588
PCDHB10	3263
PCDHB11	3272
PCDHB12	3409
PCDHB13	3504
PCDHB14	3964
PCDHB15	2886
PCDHB16	4533
PCDHB17P	2412
PCDHB18P	3198
PCDHB19P	4625
PCDHB2	2775
PCDHB3	3583
PCDHB4	3873
PCDHB5	2923
PCDHB6	3267
PCDHB7	3757
PCDHB8	2712
PCDHB9	4412
PCDHGA1	182296
PCDHGA10	2554
