name	chrom	h3k27me3_percentile	h3k36me3_percentile
MIR4315-2	chr17	0.0244277627368939	0.730433177455082
MIR4316	chr17	0.469398638116334	0.902658134383461
MIR4317	chr18	0.13499876938223	0.576626466486176
MIR4322	chr19	0.41894330954139	0.198826811059152
MIR4324	chr19	0.37894823201247	0.566576421363524
MIR4327	chr21	0.00611206825826565	0.529821970629256
MIR4417	chr1	0.0107884157847239	0.00350726064484371
MIR4421	chr1	0.817991631799163	0.593321847567479
MIR4422	chr1	0.958815325293297	0.00350726064484371
MIR4423	chr1	0.539913036344245	0.0187053901058331
MIR4425	chr1	0.410780211666256	0.00795799491344655
MIR4429	chr2	0.503814915087374	0.00350726064484371
MIR4430	chr2	0.523217655262942	0.474362129789154
MIR4432HG	chr2	0.465091475920912	0.286159652145377
MIR4433A	chr2	0.842152760685864	0.262921486586266
MIR4433B	chr2	0.839527442776274	0.217532201164985
MIR4434	chr2	0.00574288292722947	0.0841742554762491
MIR4435-1	chr2	0.517761916482074	0.53347280334728
MIR4435-2	chr2	0.512757404216917	0.533595865124292
MIR4435-2HG	chr2	0.856427926819263	0.408647140864714
MIR4436A	chr2	0.80982853392403	0.148986791369267
MIR4437	chr2	0.0105012716383625	0.047132660595619
MIR4438	chr2	0.0973828862088769	0.0159570104192305
MIR4439	chr2	0.635285913528591	0.629953236524735
MIR4440	chr2	0.0745754368693084	0.558864550004102
MIR4443	chr3	0.0612027237673312	0.442899335466404
MIR4447	chr3	0.258511772910001	0.00350726064484371
MIR4452	chr4	0.291861514480269	0.00350726064484371
MIR4453	chr4	0.00303552383296415	0.0491836902124867
MIR4455	chr4	0.771556321273279	0.500410205923373
MIR4457	chr5	0.912503076544425	0.0352777094101239
MIR4458	chr5	0.642628599556978	0.125194847813602
MIR4458HG	chr5	0.280785954549184	0.523135614078267
MIR4460	chr5	0.320493887931742	0.12802526868488
MIR4461	chr5	0.00180490606284355	0.00931167446057921
MIR4462	chr6	0.0228074493395685	0.750389695627205
MIR4469	chr8	0.481294609894167	0.522725408154894
MIR4470	chr8	0.00664533595865124	0.0294938058905571
MIR4471	chr8	0.000697350069735007	0.00350726064484371
MIR4472-1	chr8	0.0602592501435721	0.00350726064484371
MIR4473	chr9	0.439043399786693	0.949585692017393
MIR4474	chr9	0.0187874312905078	0.146976782344737
MIR4475	chr9	0.690048404298958	0.00350726064484371
MIR4477A	chr9	0.518807941586677	0.612006727377143
MIR4477B	chr9	0.518807941586677	0.612006727377143
MIR4479	chr9	0.000697350069735007	0.277668389531545
MIR4480	chr10	0.617318894084831	0.663302978095004
MIR4482	chr10	0.0109935187464107	0.529042579374846
MIR4484	chr10	0.00570186233489212	0.428665189925343
MIR4485	chr11	0.00336368857166297	0.0118139305931578
MIR4487	chr11	0.202149479038477	0.0132496513249651
MIR4493	chr11	0.0126753630322422	0.0297399294445812
MIR4494	chr12	0.611329887603577	0.0820822052670441
MIR4496	chr12	0.00648125358930183	0.019033554844532
MIR4499	chr13	0.467839855607515	0.00808105669045861
MIR4500HG	chr13	0.512962507178604	0.323857576503405
MIR4504	chr14	0.00283042087127738	0.227623266879974
MIR4505	chr14	0.014972516203134	0.569693986381163
MIR4506	chr14	0.674542620395439	0.647633111822135
MIR4507	chr14	0.487037492821396	0.770243662318484
MIR4508	chr15	0.0079990155057839	0.0632947739765362
MIR4510	chr15	0.00360981212568709	0.66367216342604
MIR4512	chr15	0.191935351546476	0.814545902042826
MIR4513	chr15	0.0708425629666092	0.63840347854623
MIR4514	chr15	0.0115678070391336	0.155837230289605
MIR4516	chr16	0.0114447452621216	0.375830666994831
MIR4517	chr16	0.603741078021167	0.998277135121831
MIR4518	chr16	0.0303142177373041	0.998031011567807
MIR4519	chr16	0.0104602510460251	0.00350726064484371
MIR4521	chr17	0.00623513003527771	0.00350726064484371
MIR4524B	chr17	0.525596849618508	0.803101156780704
MIR4525	chr17	0.0160800721962425	0.00350726064484371
MIR4526	chr18	0.745836409877759	0.530334728033473
MIR4527	chr18	0.858848141767167	0.00350726064484371
MIR4529	chr18	0.605504963491673	0.0373287390269915
MIR4530	chr19	0.0144187382065797	0.00767085076708508
MIR4533	chr20	0.567478874394946	0.0228894905242432
MIR4534	chr22	0.0323652473541718	0.00350726064484371
MIR4540	chr9	0.360940191976372	0.883214373615555
MIR4633	chr5	0.305521371728608	0.757527278693904
MIR4640	chr6	0.46078431372549	0.653375994749364
MIR4641	chr6	0.46016900484043	0.578062187217983
MIR4643	chr6	0.828615965214538	0.586471408647141
MIR4644	chr6	0.0139880219870375	0.985027483796866
MIR4645	chr6	0.128435474608253	0.00779391254409714
MIR4646	chr6	0.0679711215029945	0.756460743293133
MIR4647	chr6	0.0452457133481007	0.983714824842071
MIR4648	chr7	0.0234227582246288	0.00350726064484371
MIR4652	chr7	0.896915251456231	0.00350726064484371
MIR4654	chr1	0.968168020346214	0.0482402165887275
MIR4655	chr7	0.00213307080154237	0.449995897940766
MIR4657	chr7	0.716465665764214	0.777709410123882
MIR4658	chr7	0.124620559520879	0.987201575190746
MIR4659A	chr8	0.019156616621544	0.911395520551317
MIR4659B	chr8	0.0216588727541226	0.929239478218066
MIR4660	chr8	0.0173106899663631	0.0130855689556157
MIR4664	chr8	0.0106653540077119	0.00350726064484371
MIR4667	chr9	0.0215768315694479	0.990934449093445
MIR4669	chr9	0.0340060710476659	0.0127984248092542
MIR4670	chr9	0.0324062679465091	0.545984084010173
MIR4671	chr1	0.0878661087866109	0.0122651571088687
MIR4674	chr9	0.835589465911888	0.00350726064484371
MIR4675	chr10	0.00631717121995242	0.0073016654360489
MIR4681	chr10	0.00582492411190418	0.554024120108294
MIR4682	chr10	0.00319960620231356	0.00350726064484371
MIR4683	chr10	0.797317253261137	0.0651407006317171
MIR4687	chr11	0.130937730740832	0.0245713348100747
MIR4690	chr11	0.0144187382065797	0.738124538518336
MIR4692	chr11	0.758306669948314	0.0463532693412093
MIR4696	chr11	0.682254491754861	0.0100090245303142
MIR4697HG	chr11	0.566658462548199	0.228156534580359
MIR4698	chr12	0.256747887439495	0.0315038149150874
MIR4700	chr12	0.447062925588646	0.99798999097547
MIR4706	chr14	0.0144187382065797	0.96993190581672
MIR4708	chr14	0.0620641562064156	0.549840019689884
MIR4709	chr14	0.596849618508491	0.994872425957831
MIR4710	chr14	0.0155057839035196	0.0139470013947001
MIR4713	chr15	0.0310936089917138	0.00350726064484371
MIR4723	chr17	0.498154073344819	0.855812617934203
MIR4724	chr17	0.880712117482977	0.988145048814505
MIR4727	chr17	0.0720321601443925	0.460292066617442
MIR4728	chr17	0.0384773156124374	0.0751497251620313
MIR4729	chr17	0.0542702436623185	0.612847649520059
MIR4730	chr17	0.57051439822791	0.249364180818771
MIR4732	chr17	0.355812617934203	0.673106899663631
MIR4735	chr1	0.0242021494790385	0.339978669291985
MIR4736	chr17	0.00816309787513332	0.02727869390434
MIR4737	chr17	0.0238739847403397	0.640085322832062
MIR4739	chr17	0.0195258019525802	0.00350726064484371
MIR4742	chr1	0.00324062679465091	0.636147345967676
MIR4743	chr18	0.0136188366560013	0.602100254327672
MIR4744	chr18	0.0198949872836164	0.552342275822463
MIR4745	chr19	0.00508655344983182	0.93071621954221
MIR4746	chr19	0.231315120190336	0.820329805562392
MIR4751	chr19	0.00689145951267536	0.636311428337025
MIR4752	chr19	0.0783903519566823	0.528304208712774
MIR4753	chr1	0.0470095988186069	0.568176224464681
MIR4754	chr19	0.00455328574944622	0.00350726064484371
MIR4755	chr20	0.0179054885552547	0.584830584953647
MIR4760	chr21	0.147181885306424	0.00350726064484371
MIR4761	chr22	0.0390516039051604	0.648453523668882
MIR4762	chr22	0.563869062269259	0.860612027237673
MIR4764	chr22	0.639757158093363	0.619287882517023
MIR4765	chr2	0.534375256378702	0.6503404709164
MIR4771-1	chr2	0.953010911477562	0.996410698170482
MIR4771-2	chr2	0.953010911477562	0.996410698170482
MIR4772	chr2	0.46792189679219	0.243539256706867
MIR4773-1	chr2	0.999897448519157	0.00350726064484371
MIR4773-2	chr2	0.999897448519157	0.00350726064484371
MIR4774	chr2	0.0762162605628025	0.537369759619329
MIR4775	chr2	0.00894248912954303	0.504471244564772
MIR4777	chr2	0.752809910575109	0.16211338091722
MIR4780	chr2	0.838255804413816	0.132496513249651
MIR4781	chr1	0.0159980310115678	0.0349905652637624
MIR4782	chr2	0.362909180408565	0.698785790466814
MIR4786	chr2	0.00475838871113299	0.121913200426614
MIR4789	chr3	0.873082287308229	0.519936007875954
MIR4794	chr1	0.016490278119616	0.00935269505291656
MIR4796	chr3	0.0132906719173025	0.0144802690950857
MIR4798	chr4	0.482279104110263	0.00750676839773566
MIR4800	chr4	0.452128968742309	0.621790138649602
MIR4802	chr4	0.00196898843219296	0.626507506768398
MIR4803	chr5	0.751497251620313	0.00350726064484371
MIR484	chr16	0.00377389449503651	0.491467716793831
MIR486-1	chr8	0.000697350069735007	0.128107309869555
MIR486-2	chr8	0.000697350069735007	0.125687094921651
MIR490	chr7	0.847116252358684	0.0479940930347034
MIR491	chr9	0.456231027976044	0.998482238083518
MIR493	chr14	0.261957502666338	0.00350726064484371
MIR496	chr14	0.0157108868652063	0.0322011649848224
MIR497HG	chr17	0.182623677085897	0.643941258511773
MIR4999	chr19	0.000697350069735007	0.00350726064484371
MIR5000	chr2	0.609032734432685	0.00350726064484371
MIR5002	chr3	0.774345721552219	0.00350726064484371
MIR5006	chr13	0.0154237427188449	0.635449995897941
MIR5007	chr13	0.00566084174255476	0.0501681844285831
MIR5011	chr18	0.936253999507753	0.479899909754697
MIR5087	chr1	0.699565181721224	0.00746574780539831
MIR5088	chr19	0.131142833702519	0.634670604643531
MIR5091	chr4	0.223398145869226	0.601566986627287
MIR5092	chr3	0.00734268602838625	0.59020428254984
MIR5094	chr15	0.00767085076708508	0.574001148576585
MIR516A1	chr19	0.0193617195832308	0.00350726064484371
MIR516B1	chr19	0.0230945934859299	0.409836738042497
MIR516B2	chr19	0.00758880958241037	0.0299450324062679
MIR517B	chr19	0.00414307982607269	0.471039461809829
MIR5187	chr1	0.419640659611125	0.00721962425137419
MIR518A2	chr19	0.0110755599310854	0.118713594224301
MIR518B	chr19	0.000697350069735007	0.518254163590122
MIR5190	chr18	0.875174337517434	0.66707687259004
MIR5192	chr2	0.0232996964476167	0.764787923537616
MIR5195	chr14	0.00795799491344655	0.0413487570760522
MIR5196	chr19	0.00783493313643449	0.907375502502256
MIR5197	chr5	0.41676921814751	0.0609566002133071
MIR519A2	chr19	0.0333497415702683	0.36159652145377
MIR519B	chr19	0.00176388547050619	0.00350726064484371
MIR519D	chr19	0.45676429567643	0.512224136516531
MIR520B	chr19	0.0344983181557142	0.262921486586266
MIR520E	chr19	0.00504553285749446	0.0331036180162442
MIR520F	chr19	0.254532775453278	0.202067437853803
MIR520H	chr19	0.174091393879728	0.227336122733612
MIR521-1	chr19	0.00980392156862745	0.0285913528591353
MIR521-2	chr19	0.00410205923373533	0.0152186397571581
MIR522	chr19	0.0067683977356633	0.00350726064484371
MIR524	chr19	0.00418410041841004	0.00350726064484371
MIR526A1	chr19	0.00840922142915744	0.484145541061613
MIR526A2	chr19	0.0660021330708015	0.0399130363442448
MIR527	chr19	0.29850685043892	0.320945114447453
MIR539	chr14	0.0134547542866519	0.00350726064484371
MIR541	chr14	0.0425793748461728	0.00775289195175978
MIR543	chr14	0.0116908688161457	0.19451964886373
MIR544A	chr14	0.412462055952088	0.0185002871441464
MIR544B	chr3	0.00762983017474772	0.430511116580523
MIR548A1	chr6	0.0593567971121503	0.00717860365903684
MIR548A2	chr6	0.0317909590614488	0.0133727131019772
MIR548A3	chr3	0.571252768889983	0.177455082451391
MIR548AA1	chr1	0.575682992862417	0.656575600951678
MIR548AC	chr3	0.438674214455657	0.561448847321355
MIR548AE2	chr5	0.353105258839938	0.00350726064484371
MIR548AI	chr6	0.653458035934039	0.00350726064484371
MIR548AL	chr11	0.570801542374272	0.336861104274346
MIR548AT	chr17	0.541512839445402	0.99860529986053
MIR548AW	chr9	0.415251456231028	0.150053326770039
MIR548AZ	chr8	0.0240380671096891	0.00804003609812126
MIR548B	chr6	0.188899827713512	0.00350726064484371
MIR548F3	chr1	0.674296496841414	0.186971859873657
MIR548F3	chr5	0.594429403560587	0.00350726064484371
MIR548G	chr3	0.632086307326278	0.483714824842071
MIR548H1	chr14	0.00656329477397654	0.639839199278038
MIR548H2	chr3	0.732299614406432	0.231110017228649
MIR548H3	chr6	0.600869636557552	0.608376404955288
MIR548H3	chr9	0.629050783493314	0.265731397161375
MIR548H4	chr15	0.865493477725818	0.281360242841907
MIR548H5	chr6	0.531831979653786	0.469357617523997
MIR548J	chr22	0.00533267700385594	0.563828041676922
MIR548K	chr11	0.000697350069735007	0.512921486586266
MIR548L	chr11	0.585035687915333	0.884773156124374
MIR548N	chr2	0.387193371072278	0.670153417015342
MIR548S	chr2	0.44745262121585	0.706538682418574
MIR548T	chr7	0.725531216670769	0.225777340224793
MIR548W	chr16	0.463860858150792	0.507834933136434
MIR548X	chr21	0.0248584789564361	0.00350726064484371
MIR548XHG	chr21	0.43412092870621	0.361924686192469
MIR548Y	chr14	0.015792928049881	0.00350726064484371
MIR549A	chr15	0.75867585527935	0.00350726064484371
MIR550A1	chr7	0.904360488965461	0.681208466650258
MIR550A2	chr7	0.27247928460087	0.0318524899499549
MIR550A3	chr7	0.38391172368529	0.0214537697924358
MIR550B1	chr7	0.904360488965461	0.681208466650258
MIR550B2	chr7	0.27247928460087	0.0318524899499549
MIR551A	chr1	0.526253179095906	0.00350726064484371
MIR551B	chr3	0.133481007465748	0.179916317991632
MIR552	chr1	0.323529411764706	0.00350726064484371
MIR553	chr1	0.0042251210107474	0.762121585035688
MIR554	chr1	0.501312658954795	0.187012880465994
MIR555	chr1	0.0158749692345557	0.984001968988432
MIR557	chr1	0.537862006727377	0.0125523012552301
MIR5572	chr15	0.511608827631471	0.0370826154729674
MIR5579	chr11	0.762941996882435	0.387234391664616
MIR5581	chr1	0.000697350069735007	0.912749200098449
MIR5584	chr1	0.876404955287554	0.00350726064484371
MIR5585	chr1	0.00902453031421774	0.514644351464435
MIR559	chr2	0.581713019936008	0.00857330379850685
MIR5591	chr4	0.00549675937320535	0.262921486586266
MIR563	chr3	0.534744441709738	0.0566084174255476
MIR568	chr3	0.0100500451226516	0.00709656247436213
MIR5685	chr6	0.00159980310115678	0.773607350890147
MIR5689HG	chr6	0.75728115513988	0.25666584625482
MIR569	chr3	0.116457461645746	0.64135696119452
MIR5691	chr11	0.964845352366888	0.00350726064484371
MIR5693	chr13	0.555870046763475	0.356961194519649
MIR5695	chr6	0.486258101566987	0.715891377471491
MIR5700	chr12	0.00426614160308475	0.0242841906637132
MIR5704	chr3	0.794979079497908	0.612437443596686
MIR5705	chr4	0.572483386660103	0.483673804249733
MIR5707	chr7	0.0261301173188941	0.0092296332759045
MIR571	chr4	0.108868652063336	0.856550988596275
MIR572	chr4	0.0132086307326278	0.00350726064484371
MIR573	chr4	0.576667487078513	0.99380589055706
MIR5739	chr22	0.555049634916728	0.0807695463122488
MIR575	chr4	0.678111411928788	0.557715973418656
MIR5787	chr3	0.00443022397243416	0.00350726064484371
MIR579	chr5	0.010214127492001	0.960333087209779
MIR581	chr5	0.55377799655427	0.00824513905980802
MIR587	chr6	0.424152924768234	0.0721552219214045
MIR589	chr7	0.0318319796537862	0.57408318976126
MIR590	chr7	0.756788908031832	0.99520059069653
MIR591	chr7	0.279022069078677	0.732873902699155
MIR592	chr7	0.0125523012552301	0.00898350972188038
MIR595	chr7	0.42017392731151	0.00832718024448273
MIR596	chr8	0.721142013290672	0.00350726064484371
MIR598	chr8	0.02727869390434	0.00865534498318156
MIR600HG	chr9	0.38313233243088	0.988473213553204
MIR604	chr10	0.791820493887932	0.00350726064484371
MIR606	chr10	0.322708999917959	0.0349085240790877
MIR6069	chr22	0.000697350069735007	0.548404298958077
MIR607	chr10	0.531380753138075	0.00350726064484371
MIR6070	chr21	0.723931413569612	0.368693083928132
MIR6072	chr10	0.738165559110674	0.00350726064484371
MIR6073	chr11	0.0182541635901222	0.0739191073919107
MIR6076	chr14	0.104110263352203	0.184428583148741
MIR6078	chr10	0.54122569529904	0.0187464106981705
MIR6079	chr1	0.546435310525884	0.798301747477234
MIR6082	chr4	0.642505537779966	0.505783903519567
MIR6083	chr3	0.634465501681844	0.0262531790959061
MIR6084	chr1	0.00459430634178358	0.00350726064484371
MIR6085	chr15	0.00242021494790385	0.0399950775289195
MIR6088	chr19	0.563622938715235	0.353556485355649
MIR6090	chr11	0.000697350069735007	0.00350726064484371
MIR611	chr11	0.247723357125277	0.00350726064484371
MIR612	chr11	0.833087209779309	0.996267126097301
MIR6124	chr11	0.177167938305029	0.013577816063664
MIR6125	chr12	0.0086143243908442	0.00350726064484371
MIR6129	chr17	0.00693248010501272	0.0153827221265075
MIR6131	chr5	0.474690294527853	0.117236852900156
MIR6133	chr7	0.00594798588891624	0.605628025268685
MIR616	chr12	0.0472557223726311	0.593157765198129
MIR617	chr12	0.0109524981540733	0.0142341455410616
MIR619	chr12	0.032734432685208	0.818565920091886
MIR621	chr13	0.00717860365903684	0.247067027647879
MIR622	chr13	0.017064566412339	0.043645910246944
MIR623	chr13	0.461973910903273	0.602428419066371
MIR624	chr14	0.000697350069735007	0.408277955533678
MIR625	chr14	0.00168184428583149	0.00771187135942243
MIR626	chr15	0.0353187300024612	0.204159488063008
MIR628	chr15	0.0343342357863648	0.0627204856838133
MIR629	chr15	0.46513249651325	0.990811387316433
MIR630	chr15	0.00155878250881943	0.303962589219788
MIR634	chr17	0.954672245467225	0.00350726064484371
MIR635	chr17	0.0106243334153745	0.54540979571745
MIR639	chr19	0.00274837968660267	0.424337517433752
MIR640	chr19	0.0449175486094019	0.799532365247354
MIR641	chr19	0.544220198539667	0.989662810730987
MIR642A	chr19	0.0165312987119534	0.636352448929362
MIR642B	chr19	0.0127163836245795	0.633891213389121
MIR644A	chr20	0.0837230289605382	0.617318894084831
MIR645	chr20	0.079990155057839	0.950857330379851
MIR646HG	chr20	0.499835917630651	0.439576667487079
MIR647	chr20	0.00635819181228977	0.585445893838707
MIR6500	chr1	0.125399950775289	0.0431536631388957
MIR6501	chr21	0.0631717121995242	0.97054721470178
MIR6503	chr11	0.0411026335220281	0.24969234555747
MIR6505	chr12	0.778242677824268	0.914964312084667
MIR6507	chr10	0.887029288702929	0.123759127081795
MIR6508	chr21	0.0257609319878579	0.00350726064484371
MIR6509	chr7	0.0024612355402412	0.455328574944622
MIR6511A1	chr16	0.00231766346706046	0.562207728279596
MIR6511A2	chr16	0.00231766346706046	0.562207728279596
MIR6511A3	chr16	0.00231766346706046	0.562207728279596
MIR6511A4	chr16	0.00231766346706046	0.562207728279596
MIR6514	chr11	0.0123471982935434	0.77479694806793
MIR6515	chr19	0.490975469685782	0.998523258675855
MIR655	chr14	0.496718352613012	0.0237099023709902
MIR658	chr22	0.00660431536631389	0.0436048896546066
MIR663A	chr20	0.506768397735663	0.0234227582246288
MIR663AHG	chr20	0.468085979161539	0.0729346131758143
MIR663B	chr2	0.832061694970875	0.0676019361719583
MIR665	chr14	0.0114857658544589	0.00350726064484371
MIR670	chr11	0.974362129789154	0.261793420296989
MIR670HG	chr11	0.86795471326606	0.0392567068668472
MIR671	chr7	0.00857330379850685	0.5802772992042
MIR6715A	chr10	0.605587004676348	0.00350726064484371
MIR6715B	chr10	0.602961686766757	0.00350726064484371
MIR6718	chr18	0.405857740585774	0.454221018951514
MIR6720	chr6	0.98309951595701	0.113380917220445
MIR6722	chr9	0.574001148576585	0.00350726064484371
MIR6723	chr1	0.00188694724751825	0.00762983017474772
MIR6728	chr1	0.0107063746000492	0.636967757814423
MIR6729	chr1	0.0122651571088687	0.797194191484125
MIR6730	chr1	0.277996554270244	0.0194027401755681
MIR6730	chr3	0.382804167692181	0.0314217737304127
MIR6731	chr1	0.522684387562556	0.998318155714168
MIR6733	chr1	0.704733776355731	0.553572893592583
MIR6734	chr1	0.00672737714332595	0.946673229961441
