gene	chrom	status
Kdm6a	NA	Uncertain
Kdm6b	chr11	Uncertain
Kdm8	chr7	Uncertain
Kdr	chr5	Uncertain
Kdsr	chr1	Uncertain
Keap1	chr9	Uncertain
Kera	chr10	Uncertain
Khdc3	chr9	Uncertain
Khdrbs1	chr4	Uncertain
Khdrbs2	NA	Uncertain
Khdrbs3	chr15	Uncertain
Khk	chr5	Uncertain
Khnyn	chr14	Uncertain
Khsrp	chr17	Uncertain
Kidins220	chr12	BAE
Kif11	chr19	BAE
Kif13a	chr13	Uncertain
Kif13b	chr14	BAE
Kif14	chr1	BAE
Kif15	chr9	Uncertain
Kif16b	chr2	Uncertain
Kif17	chr4	Uncertain
Kif18a	chr2	Uncertain
Kif18b	chr11	Uncertain
Kif1a	chr1	Uncertain
Kif1b	chr4	Uncertain
Kif1c	chr11	rMAE
Kif20a	chr18	Uncertain
Kif20b	chr19	BAE
Kif21a	chr15	Uncertain
Kif21b	chr1	Uncertain
Kif22	chr7	Uncertain
Kif23	chr9	Uncertain
Kif24	chr4	Uncertain
Kif26a	chr12	Uncertain
Kif26b	chr1	Uncertain
Kif27	chr13	Uncertain
Kif2a	chr13	Uncertain
Kif2c	chr4	Uncertain
Kif3a	chr11	Uncertain
Kif3b	chr2	Uncertain
Kif3c	chr12	Uncertain
Kif4	NA	Uncertain
Kif5a	chr10	Uncertain
Kif5b	chr18	Uncertain
Kif5c	chr2	Uncertain
Kif6	chr17	Uncertain
Kif7	chr7	Uncertain
Kif9	chr9	Uncertain
Kifap3	chr1	Uncertain
Kifc1	chr17	Uncertain
Kifc2	chr15	Uncertain
Kifc3	NA	Uncertain
Kifc5b	chr17	Uncertain
Kin	chr2	Uncertain
Kirrel	chr3	Uncertain
Kirrel2	chr7	Uncertain
Kirrel3	chr9	Uncertain
Kiss1	chr1	Uncertain
Kiss1r	chr10	Uncertain
Kit	chr5	Uncertain
Kitl	chr10	Uncertain
Kl	chr5	Uncertain
Klb	chr5	Uncertain
Klc1	chr12	Uncertain
Klc2	NA	Uncertain
Klc3	chr7	Uncertain
Klc4	chr17	Uncertain
Klf1	chr8	Uncertain
Klf10	chr15	Uncertain
Klf11	chr12	Uncertain
Klf12	chr14	Uncertain
Klf13	chr7	Uncertain
Klf14	chr6	Uncertain
Klf15	chr6	Uncertain
Klf16	chr10	Uncertain
Klf17	chr4	Uncertain
Klf2	chr8	Uncertain
Klf3	chr5	Uncertain
Klf4	chr4	Uncertain
Klf5	chr14	Uncertain
Klf6	chr13	Uncertain
Klf7	chr1	Uncertain
Klf8	NA	Uncertain
Klf9	chr19	Uncertain
Klhdc1	chr12	rMAE
Klhdc10	chr6	Uncertain
Klhdc2	chr12	Uncertain
Klhdc3	chr17	Uncertain
Klhdc4	chr8	Uncertain
Klhdc5	chr6	Uncertain
Klhdc7a	chr4	Uncertain
Klhdc8a	chr1	Uncertain
Klhdc8b	chr9	Uncertain
Klhdc9	chr1	Uncertain
Klhl10	chr11	Uncertain
Klhl11	chr11	Uncertain
Klhl12	chr1	Uncertain
Klhl13	NA	Uncertain
Klhl14	chr18	rMAE
Klhl15	NA	Uncertain
Klhl17	chr4	Uncertain
Klhl18	chr9	Uncertain
Klhl2	chr8	Uncertain
Klhl20	chr1	Uncertain
Klhl21	chr4	Uncertain
Klhl22	chr16	Uncertain
Klhl23	chr2	Uncertain
Klhl24	chr16	BAE
Klhl25	chr7	Uncertain
Klhl26	chr8	Uncertain
Klhl28	chr12	BAE
Klhl29	chr12	Uncertain
Klhl3	NA	Uncertain
Klhl30	chr1	Uncertain
Klhl31	NA	Uncertain
Klhl32	chr4	Uncertain
Klhl33	chr14	Uncertain
Klhl34	NA	Uncertain
Klhl35	chr7	Uncertain
Klhl36	chr8	Uncertain
Klhl38	chr15	Uncertain
Klhl40	chr9	Uncertain
Klhl41	chr2	Uncertain
Klhl5	chr5	Uncertain
Klhl6	chr16	Uncertain
Klhl7	chr5	Uncertain
Klhl8	chr5	Uncertain
Klhl9	chr4	Uncertain
Klk10	NA	Uncertain
Klk14	NA	Uncertain
Klk4	chr7	Uncertain
Klk6	NA	Uncertain
Klk8	NA	Uncertain
Klk9	chr7	Uncertain
Klkb1	chr8	Uncertain
Klra1	chr6	Uncertain
Klra17	chr6	Uncertain
Klra2	chr6	Uncertain
Klra22	chr6	Uncertain
Klra9	chr6	Uncertain
Klraq1	NA	BAE
Klrb1a	NA	Uncertain
Klrb1b	chr6	Uncertain
Klrb1c	chr6	Uncertain
Klrg2	chr6	Uncertain
Klri1	chr6	Uncertain
Klrk1	chr6	Uncertain
Kmo	chr1	Uncertain
Kndc1	chr7	Uncertain
Kng1	chr16	Uncertain
Kng2	chr16	Uncertain
Knstrn	chr2	Uncertain
Kntc1	chr5	Uncertain
Kpna1	chr16	Uncertain
Kpna2	chr11	Uncertain
Kpna3	chr14	Uncertain
Kpna4	chr3	BAE
Kpna6	chr4	Uncertain
Kpnb1	chr11	BAE
Kprp	chr3	Uncertain
Kptn	chr7	Uncertain
Kras	chr6	Uncertain
Krba1	chr6	Uncertain
Krcc1	chr6	Uncertain
Kremen1	chr11	Uncertain
Kri1	chr9	Uncertain
Krit1	chr5	Uncertain
Krr1	chr10	Uncertain
Krt10	chr11	Uncertain
Krt13	chr11	Uncertain
Krt19	chr11	Uncertain
Krt20	chr11	Uncertain
Krt222	chr11	Uncertain
Krt26	chr11	Uncertain
Krt28	NA	Uncertain
Krt33a	chr11	Uncertain
Krt33b	chr11	Uncertain
Krt40	chr11	Uncertain
Krt71	chr15	Uncertain
Krt75	chr15	Uncertain
Krt8	chr15	Uncertain
Krt80	chr15	Uncertain
Krtap1-4	chr11	Uncertain
Krtap1-5	chr11	Uncertain
Krtap2-4	chr11	Uncertain
Krtap24-1	chr16	Uncertain
Krtap4-1	chr11	Uncertain
Krtap4-2	chr11	Uncertain
Krtap4-6	chr11	Uncertain
Krtap4-7	chr11	Uncertain
Krtap5-3	chr7	Uncertain
Krtcap2	chr3	Uncertain
Krtcap3	chr5	Uncertain
Ksr1	chr11	Uncertain
Ksr2	chr5	BAE
Kti12	chr4	Uncertain
Ktn1	chr14	Uncertain
Ky	chr9	Uncertain
L1td1	chr4	Uncertain
L2hgdh	chr12	Uncertain
L3hypdh	chr12	Uncertain
L3mbtl2	chr15	Uncertain
L3mbtl3	chr10	Uncertain
L3mbtl4	chr17	Uncertain
l7Rn6	chr7	Uncertain
Lacc1	chr14	Uncertain
Lace1	chr10	BAE
Lactb	chr9	Uncertain
Lactb2	chr1	Uncertain
Lad1	chr1	Uncertain
Lag3	chr6	Uncertain
Lage3	NA	Uncertain
Lair1	chr7	Uncertain
Lama1	chr17	Uncertain
Lama2	chr10	Uncertain
Lama3	chr18	Uncertain
Lama4	chr10	Uncertain
Lama5	chr2	Uncertain
Lamb1	chr12	Uncertain
Lamb2	chr9	Uncertain
Lamb3	chr1	Uncertain
Lamc1	chr1	rMAE
Lamc2	chr1	Uncertain
Lamp1	chr8	Uncertain
Lamp2	NA	Uncertain
Lamtor1	chr7	Uncertain
Lamtor2	chr3	Uncertain
Lamtor3	chr3	Uncertain
Lamtor4	chr5	Uncertain
Lamtor5	chr3	Uncertain
Lancl1	chr1	Uncertain
Lancl2	chr6	Uncertain
Lancl3	NA	Uncertain
Lap3	chr5	Uncertain
Laptm4a	chr12	Uncertain
Laptm4b	chr15	Uncertain
Laptm5	chr4	Uncertain
Large	chr8	Uncertain
Larp1	chr11	BAE
Larp1b	chr3	Uncertain
Larp4	chr15	Uncertain
Larp4b	chr13	Uncertain
Larp6	chr9	Uncertain
Larp7	chr3	Uncertain
Lars	chr18	Uncertain
Lars2	chr9	Uncertain
Las1l	NA	Uncertain
Lasp1	chr11	Uncertain
Lass2	NA	Uncertain
Lass3	NA	Uncertain
Lass4	NA	Uncertain
Lass5	NA	Uncertain
Lass6	NA	Uncertain
Lat	chr7	Uncertain
Lat2	chr5	Uncertain
Lats1	chr10	Uncertain
Lats2	chr14	Uncertain
Lax1	chr1	BAE
Layn	chr9	Uncertain
Lbh	chr17	BAE
Lbp	chr2	Uncertain
Lbr	chr1	Uncertain
Lca5	chr9	Uncertain
Lca5l	chr16	Uncertain
Lcat	chr8	Uncertain
Lce1f	chr3	Uncertain
Lce1g	chr3	Uncertain
Lck	chr4	Uncertain
Lclat1	chr17	Uncertain
Lcmt1	chr7	Uncertain
Lcmt2	chr2	Uncertain
Lcn2	chr2	Uncertain
Lcn4	chr2	Uncertain
Lcn5	chr2	Uncertain
Lcor	chr19	Uncertain
Lcorl	chr5	BAE
Lcp1	chr14	Uncertain
Lcp2	chr11	rMAE
Lct	chr1	Uncertain
Lctl	chr9	Uncertain
Ldb1	chr19	Uncertain
Ldb2	chr5	Uncertain
Ldb3	chr14	Uncertain
Ldha	chr7	rMAE
Ldhal6b	chr17	Uncertain
Ldhb	chr6	Uncertain
Ldhd	chr8	Uncertain
Ldlr	chr9	BAE
Ldlrad2	chr4	Uncertain
Ldlrad3	chr2	Uncertain
Ldlrad4	chr18	Uncertain
Ldlrap1	chr4	Uncertain
Ldoc1l	chr15	Uncertain
Leap2	chr11	Uncertain
Lect1	chr14	Uncertain
Lect2	chr13	Uncertain
Lef1	chr3	rMAE
Lekr1	chr3	Uncertain
Lemd2	chr17	Uncertain
Lemd3	chr10	Uncertain
Lenep	chr3	Uncertain
Leng1	chr7	Uncertain
Leng8	chr7	Uncertain
Leng9	chr7	Uncertain
Leo1	chr9	BAE
Lepr	chr4	Uncertain
Lepre1	chr4	Uncertain
Leprel1	chr16	Uncertain
Leprel2	chr6	Uncertain
Leprel4	chr11	Uncertain
Leprot	chr4	Uncertain
Leprotl1	chr8	BAE
Letm1	chr5	BAE
Letm2	chr8	Uncertain
Letmd1	chr15	Uncertain
Lgals1	chr15	Uncertain
Lgals12	chr19	Uncertain
Lgals2	chr15	Uncertain
Lgals3	chr14	Uncertain
Lgals3bp	chr11	rMAE
Lgals4	NA	Uncertain
Lgals6	NA	Uncertain
Lgals8	chr13	Uncertain
Lgals9	chr11	Uncertain
Lgalsl	chr11	Uncertain
Lgi2	chr5	Uncertain
Lgi3	chr14	Uncertain
Lgi4	chr7	Uncertain
Lgmn	chr12	rMAE
Lgr4	chr2	Uncertain
Lgr5	chr10	Uncertain
Lgr6	chr1	Uncertain
Lhfp	chr3	rMAE
Lhfpl1	NA	Uncertain
Lhfpl2	chr13	Uncertain
Lhfpl3	NA	Uncertain
Lhfpl4	chr6	Uncertain
Lhfpl5	chr17	Uncertain
Lhpp	chr7	Uncertain
Lhx1	chr11	Uncertain
Lhx2	chr2	Uncertain
Lhx6	chr2	Uncertain
Lhx9	chr1	Uncertain
Lias	chr5	Uncertain
Lif	chr11	Uncertain
Lifr	chr15	Uncertain
Lig1	chr7	Uncertain
Lig3	chr11	BAE
Lig4	chr8	Uncertain
Lilra6	chr7	Uncertain
Lilrb4	chr10	Uncertain
Lima1	chr15	Uncertain
Limch1	chr5	Uncertain
Limd1	chr9	BAE
Limd2	chr11	Uncertain
Lime1	chr2	Uncertain
Limk1	chr5	Uncertain
Limk2	chr11	Uncertain
Lims1	chr10	BAE
Lims2	chr18	Uncertain
Lin28a	chr4	Uncertain
Lin28b	NA	Uncertain
Lin37	chr7	Uncertain
Lin52	chr12	Uncertain
Lin54	chr5	Uncertain
Lin7a	chr10	Uncertain
Lin7b	NA	Uncertain
Lin7c	chr2	Uncertain
Lin9	chr1	Uncertain
Lingo1	chr9	Uncertain
Lingo3	chr10	Uncertain
Lingo4	chr3	Uncertain
Lins	chr7	Uncertain
Lipa	chr19	Uncertain
Lipe	chr7	Uncertain
Lipg	chr18	Uncertain
Liph	chr16	Uncertain
Lipk	chr19	Uncertain
Lipm	chr19	Uncertain
Lipn	chr19	Uncertain
Lipo1	chr19	Uncertain
Lipt2	chr7	Uncertain
Litaf	chr16	Uncertain
Lix1	chr17	Uncertain
Llgl1	chr11	Uncertain
Llgl2	chr11	Uncertain
Llph	chr10	Uncertain
Lman1	chr18	BAE
Lman1l	chr9	Uncertain
Lman2	chr13	Uncertain
Lman2l	chr1	Uncertain
Lmbr1	chr5	Uncertain
Lmbr1l	chr15	Uncertain
Lmbrd1	chr1	Uncertain
Lmbrd2	chr15	BAE
Lmcd1	chr6	Uncertain
Lmf1	chr17	BAE
Lmln	chr16	BAE
Lmna	chr3	Uncertain
Lmnb1	chr18	Uncertain
Lmnb2	chr10	Uncertain
Lmo1	chr7	Uncertain
Lmo2	chr2	Uncertain
Lmo3	NA	Uncertain
Lmo4	NA	Uncertain
Lmo7	chr14	Uncertain
Lmod1	chr1	Uncertain
Lmod2	chr6	Uncertain
Lmod3	chr6	Uncertain
Lmtk2	chr5	BAE
Lmtk3	chr7	Uncertain
Lmx1a	chr1	Uncertain
Lmx1b	NA	Uncertain
Lnp	chr2	Uncertain
Lnpep	chr17	rMAE
Lnx1	chr5	Uncertain
Lnx2	chr5	BAE
LOC100034739	NA	Uncertain
LOC100042049	NA	Uncertain
LOC100043315	chr15	Uncertain
LOC100045653	NA	Uncertain
LOC100134990	NA	Uncertain
LOC100233207	NA	Uncertain
LOC100270707	NA	Uncertain
LOC100272221	NA	Uncertain
LOC100302688	NA	Uncertain
LOC100417125	NA	Uncertain
LOC100499420	NA	Uncertain
LOC100502820	NA	Uncertain
LOC100502920	NA	Uncertain
LOC100503496	chr11	Uncertain
LOC100503704	NA	Uncertain
LOC100503962	NA	Uncertain
LOC100504069	NA	Uncertain
LOC100504202	NA	Uncertain
LOC100504265	NA	Uncertain
LOC100504473	NA	Uncertain
LOC100504608	chr10	Uncertain
LOC100504616	NA	Uncertain
LOC100504703	chr10	Uncertain
LOC100616095	NA	Uncertain
LOC106740	NA	Uncertain
LOC171588	chr2	Uncertain
LOC668917	NA	Uncertain
Loh12cr1	chr6	Uncertain
Lonp1	chr17	BAE
Lonp2	chr8	Uncertain
Lonrf1	chr8	Uncertain
Lonrf2	chr1	Uncertain
Lor	NA	Uncertain
Lox	chr18	Uncertain
Loxhd1	chr18	Uncertain
Loxl1	chr9	Uncertain
Loxl2	chr14	Uncertain
Loxl3	chr6	Uncertain
Loxl4	chr19	Uncertain
Lpar1	chr4	Uncertain
Lpar2	chr8	Uncertain
Lpar3	chr3	Uncertain
Lpar4	NA	Uncertain
Lpar5	chr6	Uncertain
Lpar6	chr14	Uncertain
Lpcat1	chr13	Uncertain
Lpcat2	chr8	Uncertain
Lpcat2b	chr5	Uncertain
Lpcat4	chr2	Uncertain
Lpgat1	chr1	BAE
Lphn1	chr8	Uncertain
Lphn2	chr3	Uncertain
Lphn3	chr5	Uncertain
Lpin1	chr12	Uncertain
Lpin2	chr17	BAE
Lpin3	chr2	Uncertain
Lpl	chr8	Uncertain
Lpo	chr11	Uncertain
Lpp	chr16	BAE
Lpxn	chr19	Uncertain
Lrat	NA	Uncertain
Lrba	chr3	Uncertain
Lrch1	chr14	Uncertain
Lrch11	NA	Uncertain
Lrch2	NA	Uncertain
Lrch3	chr16	BAE
Lrch4	NA	Uncertain
Lrch4-sap25	NA	Uncertain
Lrdd	chr7	Uncertain
Lrfn1	chr7	Uncertain
Lrfn3	chr7	Uncertain
Lrfn4	chr19	Uncertain
Lrguk	chr6	Uncertain
Lrif1	chr3	Uncertain
Lrig1	chr6	Uncertain
Lrig2	chr3	Uncertain
Lrig3	chr10	Uncertain
Lrit1	NA	Uncertain
Lrit2	chr14	Uncertain
Lrmp	chr6	Uncertain
Lrp1	chr10	Uncertain
Lrp10	chr14	Uncertain
Lrp11	chr10	rMAE
Lrp12	chr15	rMAE
Lrp1b	NA	Uncertain
Lrp2	chr2	Uncertain
Lrp2bp	chr8	Uncertain
Lrp3	chr7	Uncertain
Lrp4	chr2	Uncertain
Lrp5	chr19	Uncertain
Lrp6	chr6	BAE
Lrp8	chr4	Uncertain
Lrpap1	chr5	Uncertain
Lrpprc	chr17	BAE
Lrr1	chr12	Uncertain
Lrrc1	chr9	Uncertain
Lrrc10b	NA	Uncertain
Lrrc14	chr15	Uncertain
Lrrc14b	chr13	Uncertain
Lrrc15	chr16	Uncertain
Lrrc16a	chr13	Uncertain
Lrrc16b	chr14	Uncertain
Lrrc17	chr5	Uncertain
Lrrc18	chr14	Uncertain
Lrrc19	chr4	Uncertain
Lrrc2	chr9	Uncertain
Lrrc20	chr10	Uncertain
Lrrc24	chr15	Uncertain
Lrrc25	chr8	Uncertain
Lrrc26	NA	Uncertain
Lrrc27	chr7	Uncertain
Lrrc28	chr7	Uncertain
Lrrc29	chr8	Uncertain
Lrrc3	chr10	Uncertain
Lrrc30	NA	Uncertain
Lrrc32	chr7	Uncertain
Lrrc34	chr3	Uncertain
Lrrc36	chr8	Uncertain
Lrrc38	NA	Uncertain
Lrrc39	chr3	Uncertain
Lrrc3b	NA	Uncertain
Lrrc4	chr6	Uncertain
Lrrc40	chr3	Uncertain
Lrrc41	chr4	Uncertain
Lrrc42	chr4	Uncertain
Lrrc45	chr11	Uncertain
Lrrc46	chr11	Uncertain
Lrrc47	chr4	Uncertain
Lrrc48	chr11	Uncertain
Lrrc49	chr9	Uncertain
Lrrc4b	NA	Uncertain
Lrrc4c	chr2	Uncertain
Lrrc50	NA	Uncertain
Lrrc51	chr7	Uncertain
Lrrc56	chr7	Uncertain
Lrrc57	chr2	Uncertain
Lrrc58	chr16	Uncertain
Lrrc59	chr11	BAE
Lrrc6	NA	Uncertain
Lrrc61	chr6	Uncertain
Lrrc66	NA	Uncertain
Lrrc68	NA	Uncertain
Lrrc7	chr3	Uncertain
Lrrc73	chr17	Uncertain
Lrrc8a	chr2	Uncertain
Lrrc8b	chr5	Uncertain
Lrrc8c	chr5	BAE
Lrrc8d	chr5	BAE
Lrrc8e	chr8	Uncertain
Lrrc9	chr12	Uncertain
Lrrcc1	chr3	Uncertain
Lrrd1	chr5	Uncertain
Lrrfip1	chr1	BAE
Lrrfip2	chr9	BAE
Lrriq1	chr10	Uncertain
Lrriq3	chr3	Uncertain
Lrrk1	chr7	Uncertain
Lrrk2	chr15	BAE
Lrrn1	chr6	Uncertain
Lrrn2	NA	Uncertain
Lrrn3	chr12	Uncertain
Lrrn4	chr2	Uncertain
Lrrn4cl	chr19	Uncertain
Lrrtm1	chr6	Uncertain
Lrrtm2	chr18	Uncertain
Lrrtm3	NA	Uncertain
Lrsam1	chr2	Uncertain
Lrtm1	chr14	Uncertain
Lrtm2	chr6	Uncertain
Lrwd1	chr5	Uncertain
Lsg1	chr16	BAE
Lsm1	chr8	Uncertain
Lsm10	chr4	Uncertain
Lsm11	chr11	rMAE
Lsm12	chr11	BAE
Lsm14a	chr7	Uncertain
Lsm14b	chr2	BAE
Lsm2	NA	Uncertain
Lsm3	chr6	Uncertain
Lsm4	chr8	Uncertain
Lsm5	chr6	Uncertain
Lsm6	chr8	Uncertain
Lsm7	chr10	Uncertain
Lsp1	chr7	Uncertain
Lsr	chr7	Uncertain
Lss	chr10	Uncertain
Lst1	chr17	Uncertain
Lta	chr17	Uncertain
Lta4h	chr10	Uncertain
Ltb	chr17	Uncertain
Ltb4r1	chr14	Uncertain
Ltbp1	chr17	Uncertain
Ltbp2	chr12	Uncertain
Ltbp3	chr19	Uncertain
Ltbp4	chr7	Uncertain
Ltbr	chr6	Uncertain
Ltc4s	chr11	Uncertain
Ltf	chr9	Uncertain
Ltk	chr2	Uncertain
Ltn1	chr16	Uncertain
Ltv1	chr10	Uncertain
Luc7l	chr17	BAE
Luc7l2	chr6	Uncertain
Luc7l3	chr11	BAE
Lum	chr10	Uncertain
Lurap1	chr4	Uncertain
Lurap1l	chr4	Uncertain
Luzp1	chr4	Uncertain
Lxn	chr3	Uncertain
Ly6a	chr15	Uncertain
Ly6d	chr15	Uncertain
Ly6e	chr15	Uncertain
Ly6f	chr15	Uncertain
Ly6g5b	chr17	Uncertain
Ly6g6d	chr17	Uncertain
Ly6i	chr15	Uncertain
Ly75	chr2	BAE
Ly86	chr13	BAE
Ly9	chr1	Uncertain
Ly96	chr1	Uncertain
Lyar	chr5	Uncertain
Lyl1	chr8	Uncertain
Lyn	chr4	Uncertain
Lynx1	chr15	Uncertain
Lypd1	chr1	Uncertain
Lypd6	chr2	Uncertain
Lypd6b	chr2	Uncertain
Lypla1	chr1	Uncertain
Lypla2	chr4	Uncertain
Lyplal1	chr1	rMAE
Lyrm1	chr7	Uncertain
Lyrm2	chr4	Uncertain
Lyrm4	chr13	BAE
Lyrm5	chr6	Uncertain
Lyrm7	chr11	BAE
Lyrm9	chr11	Uncertain
Lysmd1	chr3	Uncertain
Lysmd2	chr9	Uncertain
Lysmd3	chr13	BAE
Lysmd4	chr7	Uncertain
Lyst	chr13	Uncertain
Lyve1	chr7	Uncertain
Lyz1	chr10	Uncertain
Lyz2	chr10	Uncertain
Lzic	chr4	Uncertain
Lztfl1	chr9	Uncertain
Lztr1	chr16	BAE
Lzts1	NA	Uncertain
Lzts2	chr19	Uncertain
M1ap	chr6	Uncertain
M6pr	chr6	Uncertain
Mab21l1	chr3	Uncertain
Mab21l2	chr3	Uncertain
Mab21l3	chr3	Uncertain
Macc1	chr12	Uncertain
Macf1	chr4	BAE
Macrod1	chr19	Uncertain
Macrod2	chr2	Uncertain
Mad1l1	chr5	BAE
Mad2l1	chr6	Uncertain
Mad2l1bp	chr17	Uncertain
Mad2l2	chr4	Uncertain
Madcam1	chr10	Uncertain
Madd	chr2	Uncertain
Maea	chr5	Uncertain
Maf	chr8	Uncertain
Mafb	chr2	Uncertain
Maff	chr15	Uncertain
Mafg	chr11	Uncertain
Mafk	chr5	Uncertain
Mageb3	chr2	Uncertain
Maged1	NA	Uncertain
Maged2	NA	Uncertain
Magee1	NA	Uncertain
Magee2	NA	Uncertain
Mageh1	NA	Uncertain
Magi1	chr6	Uncertain
Magi2	chr5	Uncertain
Magi3	chr3	Uncertain
Magoh	chr4	Uncertain
Magohb	chr6	Uncertain
Magt1	NA	Uncertain
Mak	NA	Uncertain
Mak16	chr8	Uncertain
Mal	NA	Uncertain
Mal2	chr15	Uncertain
Malat1	chr19	BAE
Mall	NA	Uncertain
Malsu1	chr6	Uncertain
Malt1	chr18	BAE
Mamdc2	chr19	Uncertain
Mamdc4	chr2	Uncertain
Maml1	chr11	Uncertain
Maml2	chr9	Uncertain
Maml3	chr3	BAE
Mamld1	NA	Uncertain
Mamstr	chr7	Uncertain
Man1a	chr10	rMAE
Man1a2	chr3	Uncertain
Man1b1	chr2	Uncertain
Man1c1	chr4	Uncertain
Man2a1	chr17	BAE
Man2a2	chr7	Uncertain
Man2b1	chr8	Uncertain
Man2b2	chr5	Uncertain
Man2c1	chr9	Uncertain
Manba	chr3	Uncertain
Manbal	chr2	Uncertain
Manea	chr4	Uncertain
Maneal	chr4	Uncertain
Manf	chr9	Uncertain
Mansc1	chr6	Uncertain
Mansc4	chr6	Uncertain
Maoa	NA	Uncertain
Map1a	chr2	Uncertain
Map1b	chr13	Uncertain
Map1lc3a	chr2	Uncertain
Map1lc3b	chr8	Uncertain
Map1s	chr8	Uncertain
Map2	chr1	Uncertain
Map2k1	chr9	Uncertain
Map2k2	chr10	Uncertain
Map2k3	chr11	BAE
Map2k4	chr11	Uncertain
Map2k5	chr9	Uncertain
Map2k6	chr11	Uncertain
Map2k7	chr8	Uncertain
Map3k1	chr13	Uncertain
Map3k10	chr7	Uncertain
Map3k11	chr19	Uncertain
Map3k12	chr15	Uncertain
Map3k13	chr16	Uncertain
Map3k14	chr11	Uncertain
Map3k15	NA	Uncertain
Map3k19	chr1	Uncertain
Map3k2	chr18	Uncertain
Map3k3	chr11	Uncertain
Map3k4	chr17	Uncertain
Map3k5	chr10	BAE
Map3k6	chr4	Uncertain
Map3k7	chr4	Uncertain
Map3k8	chr18	Uncertain
Map3k9	chr12	Uncertain
Map4	chr9	Uncertain
Map4k1	chr7	Uncertain
Map4k2	chr19	Uncertain
Map4k3	chr17	Uncertain
Map4k4	chr1	BAE
Map4k5	chr12	Uncertain
Map6	chr7	Uncertain
Map6d1	chr16	Uncertain
Map7	chr10	Uncertain
Map7d1	chr4	Uncertain
Map9	chr3	Uncertain
Mapk1	chr16	Uncertain
Mapk10	chr5	Uncertain
Mapk12	NA	Uncertain
Mapk13	chr17	Uncertain
Mapk14	chr17	BAE
Mapk15	chr15	Uncertain
Mapk1ip1	chr7	Uncertain
Mapk1ip1l	chr14	Uncertain
Mapk3	chr7	Uncertain
Mapk4	chr18	Uncertain
Mapk6	chr9	Uncertain
Mapk7	chr11	Uncertain
Mapk8	chr14	rMAE
Mapk8ip1	chr2	Uncertain
Mapk8ip3	chr17	BAE
Mapk9	chr11	Uncertain
Mapkap1	chr2	Uncertain
Mapkapk2	chr1	Uncertain
Mapkapk3	chr9	Uncertain
Mapkapk5	NA	Uncertain
Mapkbp1	chr2	Uncertain
Mapre1	chr2	Uncertain
Mapre2	chr18	Uncertain
Mapre3	chr5	Uncertain
Mapt	chr11	Uncertain
Marc1	chr1	Uncertain
Marc2	chr1	Uncertain
March1	chr8	Uncertain
March10	chr11	Uncertain
March2	chr17	Uncertain
March3	chr18	Uncertain
March4	chr1	Uncertain
March5	chr19	Uncertain
March6	chr15	Uncertain
March7	chr2	Uncertain
March8	chr6	Uncertain
March9	chr10	Uncertain
Marcks	chr10	Uncertain
Marcksl1	chr4	Uncertain
Marcksl1-ps4	chr13	Uncertain
Marf1	chr16	Uncertain
Mark1	chr1	Uncertain
Mark2	chr19	Uncertain
Mark3	chr12	Uncertain
Mark4	chr7	Uncertain
Mars	chr10	BAE
Mars2	chr1	Uncertain
Marveld1	chr19	Uncertain
Marveld2	chr13	Uncertain
Mas1	chr17	Uncertain
Masp1	chr16	Uncertain
Masp2	chr4	Uncertain
Mast1	chr8	rMAE
Mast11	NA	Uncertain
Mast2	chr4	Uncertain
Mast3	chr8	Uncertain
Mast4	chr13	Uncertain
Mastl	chr2	Uncertain
Mat1a	chr14	Uncertain
Mat2a	chr6	Uncertain
Mat2b	chr11	Uncertain
Matk	chr10	Uncertain
Matn1	chr4	Uncertain
Matn2	chr15	Uncertain
Matn3	chr12	Uncertain
Matn4	chr2	Uncertain
Matr3	chr18	Uncertain
Mau2	chr8	Uncertain
Mavs	chr2	Uncertain
Max	chr12	Uncertain
Maz	NA	Uncertain
Mb	NA	Uncertain
Mb21d1	chr9	Uncertain
Mb21d2	chr16	Uncertain
Mbd1	chr18	Uncertain
Mbd2	chr18	Uncertain
Mbd3	chr10	Uncertain
Mbd3l2	chr9	Uncertain
Mbd4	chr6	Uncertain
Mbd5	chr2	Uncertain
Mbd6	chr10	Uncertain
Mbip	chr12	Uncertain
Mblac1	chr5	Uncertain
Mblac2	chr13	Uncertain
Mbnl1	chr3	Uncertain
Mbnl2	chr14	BAE
Mbnl3	NA	Uncertain
Mboat1	chr13	Uncertain
Mboat2	chr12	Uncertain
Mboat4	chr8	Uncertain
Mboat7	chr7	Uncertain
Mbp	chr18	Uncertain
Mbtd1	chr11	BAE
Mbtps1	chr8	Uncertain
Mbtps2	NA	Uncertain
Mc4r	NA	Uncertain
Mc5r	chr18	Uncertain
Mcam	chr9	Uncertain
Mcart6	NA	Uncertain
Mcat	chr15	Uncertain
Mcc	chr18	Uncertain
Mccc1	chr3	Uncertain
Mccc2	chr13	Uncertain
Mcee	chr7	Uncertain
Mcf2	NA	Uncertain
Mcf2l	chr8	Uncertain
Mcfd2	chr17	Uncertain
Mchr1	chr15	Uncertain
Mcin	chr13	Uncertain
Mcl1	chr3	Uncertain
Mcm10	chr2	BAE
Mcm2	chr6	BAE
Mcm3	chr1	BAE
Mcm3ap	chr10	rMAE
Mcm4	chr16	Uncertain
Mcm5	chr8	BAE
Mcm6	chr1	Uncertain
Mcm7	chr5	Uncertain
Mcm8	chr2	Uncertain
